index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,0,0,0,0,0,0
4,-1,OFH,1,1,5,2.8824788628764084,1.853884305665963,1657
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,0,0,0,0,0,0
8,-1,YFH,1,1,5,2.8824788628764084,1.853884305665963,1657
9,0,OML,0,0,0,0,0,0
10,0,OMH,0,0,0,0,0,0
11,0,OFL,0,0,0,0,0,0
12,0,OFH,0,0,0,0,0,0
13,0,YML,0,0,0,0,0,0
14,0,YMH,1,2,6,2.570915669045438,1.9686917818078347,773
15,0,YFL,0,0,0,0,0,0
16,0,YFH,1,2,6,2.570915669045438,1.9686917818078347,773
17,1,OML,0,0,0,0,0,0
18,1,OMH,0,0,0,0,0,0
19,1,OFL,1,3,5,2.0741583334824023,2.2781277009765586,12105
20,1,OFH,1,3,5,2.0741583334824023,2.2781277009765586,12105
21,1,YML,0,0,0,0,0,0
22,1,YMH,0,0,0,0,0,0
23,1,YFL,1,3,5,2.0741583334824023,2.2781277009765586,12105
24,1,YFH,1,3,5,2.0741583334824023,2.2781277009765586,12105
25,2,OML,0,0,0,0,0,0
26,2,OMH,0,0,0,0,0,0
27,2,OFL,1,4,8,2.4083003933093896,1.974192187504793,7020
28,2,OFH,1,4,8,2.4083003933093896,1.974192187504793,7020
29,2,YML,0,0,0,0,0,0
30,2,YMH,0,0,0,0,0,0
31,2,YFL,0,0,0,0,0,0
32,2,YFH,0,0,0,0,0,0
33,3,OML,0,0,0,0,0,0
34,3,OMH,0,0,0,0,0,0
35,3,OFL,0,0,0,0,0,0
36,3,OFH,0,0,0,0,0,0
37,3,YML,0,0,0,0,0,0
38,3,YMH,1,5,14,2.581385301351537,1.6849696922296036,6184
39,3,YFL,0,0,0,0,0,0
40,3,YFH,1,5,14,2.581385301351537,1.6849696922296036,6184
41,4,OML,0,0,0,0,0,0
42,4,OMH,0,0,0,0,0,0
43,4,OFL,1,6,15,2.980071556226107,1.9260696388714913,40352
44,4,OFH,1,6,15,2.980071556226107,1.9260696388714913,40352
45,4,YML,0,0,0,0,0,0
46,4,YMH,0,0,0,0,0,0
47,4,YFL,1,6,15,2.980071556226107,1.9260696388714913,40352
48,4,YFH,1,6,15,2.980071556226107,1.9260696388714913,40352
49,5,OML,0,0,0,0,0,0
50,5,OMH,0,0,0,0,0,0
51,5,OFL,0,0,0,0,0,0
52,5,OFH,1,7,16,2.5763426071255093,1.6255717118420616,3256
53,5,YML,0,0,0,0,0,0
54,5,YMH,0,0,0,0,0,0
55,5,YFL,0,0,0,0,0,0
56,5,YFH,0,0,0,0,0,0
57,6,OML,0,0,0,0,0,0
58,6,OMH,0,0,0,0,0,0
59,6,OFL,1,8,12,2.294427419618516,2.0935890295636934,12610
60,6,OFH,1,8,12,2.294427419618516,2.0935890295636934,12610
61,6,YML,0,0,0,0,0,0
62,6,YMH,0,0,0,0,0,0
63,6,YFL,1,8,12,2.294427419618516,2.0935890295636934,12610
64,6,YFH,1,8,12,2.294427419618516,2.0935890295636934,12610
65,7,OML,0,0,0,0,0,0
66,7,OMH,0,0,0,0,0,0
67,7,OFL,0,0,0,0,0,0
68,7,OFH,0,0,0,0,0,0
69,7,YML,0,0,0,0,0,0
70,7,YMH,0,0,0,0,0,0
71,7,YFL,1,9,11,2.6849403869637873,2.3445942850950336,4752
72,7,YFH,0,0,0,0,0,0
73,8,OML,0,0,0,0,0,0
74,8,OMH,0,0,0,0,0,0
75,8,OFL,0,0,0,0,0,0
76,8,OFH,0,0,0,0,0,0
77,8,YML,0,0,0,0,0,0
78,8,YMH,0,0,0,0,0,0
79,8,YFL,0,0,0,0,0,0
80,8,YFH,1,10,19,2.679083783414782,2.496545139423047,2048
81,9,OML,1,11,20,2.5481034309857686,2.197134399087142,33568
82,9,OMH,0,0,0,0,0,0
83,9,OFL,1,11,20,2.5481034309857686,2.197134399087142,33568
84,9,OFH,0,0,0,0,0,0
85,9,YML,0,0,0,0,0,0
86,9,YMH,0,0,0,0,0,0
87,9,YFL,0,0,0,0,0,0
88,9,YFH,0,0,0,0,0,0
89,10,OML,0,0,0,0,0,0
90,10,OMH,0,0,0,0,0,0
91,10,OFL,0,0,0,0,0,0
92,10,OFH,0,0,0,0,0,0
93,10,YML,1,12,21,2.4069588825532,2.193255919927262,4706
94,10,YMH,1,12,21,2.4069588825532,2.193255919927262,4706
95,10,YFL,0,0,0,0,0,0
96,10,YFH,0,0,0,0,0,0
97,11,OML,1,13,17,2.655834820173502,1.5634113838186492,10490
98,11,OMH,0,0,0,0,0,0
99,11,OFL,1,13,17,2.655834820173502,1.5634113838186492,10490
100,11,OFH,0,0,0,0,0,0
101,11,YML,0,0,0,0,0,0
102,11,YMH,0,0,0,0,0,0
103,11,YFL,0,0,0,0,0,0
104,11,YFH,0,0,0,0,0,0
105,12,OML,1,14,16,2.325567257983997,1.6718790869419093,6247
106,12,OMH,1,14,16,2.325567257983997,1.6718790869419093,6247
107,12,OFL,0,0,0,0,0,0
108,12,OFH,0,0,0,0,0,0
109,12,YML,0,0,0,0,0,0
110,12,YMH,0,0,0,0,0,0
111,12,YFL,0,0,0,0,0,0
112,12,YFH,0,0,0,0,0,0
113,13,OML,0,0,0,0,0,0
114,13,OMH,0,0,0,0,0,0
115,13,OFL,0,0,0,0,0,0
116,13,OFH,0,0,0,0,0,0
117,13,YML,0,0,0,0,0,0
118,13,YMH,1,15,19,2.9126712812268627,2.390562301019825,1932
119,13,YFL,0,0,0,0,0,0
120,13,YFH,1,15,19,2.9126712812268627,2.390562301019825,1932
121,14,OML,0,0,0,0,0,0
122,14,OMH,1,16,18,2.3776898614206843,2.211857876992112,3180
123,14,OFL,0,0,0,0,0,0
124,14,OFH,0,0,0,0,0,0
125,14,YML,0,0,0,0,0,0
126,14,YMH,1,16,18,2.3776898614206843,2.211857876992112,3180
127,14,YFL,0,0,0,0,0,0
128,14,YFH,0,0,0,0,0,0
129,15,OML,0,0,0,0,0,0
130,15,OMH,0,0,0,0,0,0
131,15,OFL,1,17,26,2.6995862618511026,1.736777023243996,5616
