index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,0,0,0,0,0,0
4,-1,OFH,0,0,0,0,0,0
5,-1,YML,1,1,5,2.5469649261669485,1.5312710893649495,9540
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,1,1,5,2.5469649261669485,1.5312710893649495,9540
8,-1,YFH,0,0,0,0,0,0
9,0,OML,0,0,0,0,0,0
10,0,OMH,0,0,0,0,0,0
11,0,OFL,0,0,0,0,0,0
12,0,OFH,0,0,0,0,0,0
13,0,YML,1,2,11,2.5220643509820824,2.0071796027888626,22945
14,0,YMH,1,2,11,2.5220643509820824,2.0071796027888626,22945
15,0,YFL,1,2,11,2.5220643509820824,2.0071796027888626,22945
16,0,YFH,1,2,11,2.5220643509820824,2.0071796027888626,22945
17,1,OML,0,0,0,0,0,0
18,1,OMH,0,0,0,0,0,0
19,1,OFL,1,3,7,2.4596130293880476,2.0097777125540337,11232
20,1,OFH,1,3,7,2.4596130293880476,2.0097777125540337,11232
21,1,YML,0,0,0,0,0,0
22,1,YMH,0,0,0,0,0,0
23,1,YFL,0,0,0,0,0,0
24,1,YFH,0,0,0,0,0,0
25,2,OML,0,0,0,0,0,0
26,2,OMH,0,0,0,0,0,0
27,2,OFL,0,0,0,0,0,0
28,2,OFH,1,4,6,2.1086735467858775,1.9045465610770567,244
29,2,YML,0,0,0,0,0,0
30,2,YMH,0,0,0,0,0,0
31,2,YFL,0,0,0,0,0,0
32,2,YFH,0,0,0,0,0,0
33,3,OML,0,0,0,0,0,0
34,3,OMH,0,0,0,0,0,0
35,3,OFL,1,5,7,2.1459347865205602,2.357038635460955,3601
36,3,OFH,0,0,0,0,0,0
37,3,YML,0,0,0,0,0,0
38,3,YMH,0,0,0,0,0,0
39,3,YFL,0,0,0,0,0,0
40,3,YFH,0,0,0,0,0,0
41,4,OML,1,6,8,2.7111603929299246,2.3509245187249967,12018
42,4,OMH,0,0,0,0,0,0
43,4,OFL,1,6,8,2.7111603929299246,2.3509245187249967,12018
44,4,OFH,0,0,0,0,0,0
45,4,YML,1,6,8,2.7111603929299246,2.3509245187249967,12018
46,4,YMH,0,0,0,0,0,0
47,4,YFL,1,6,8,2.7111603929299246,2.3509245187249967,12018
48,4,YFH,0,0,0,0,0,0
49,5,OML,1,7,9,2.7396220593726484,2.0034975153487604,3246
50,5,OMH,1,7,9,2.7396220593726484,2.0034975153487604,3246
51,5,OFL,1,7,9,2.7396220593726484,2.0034975153487604,3246
52,5,OFH,1,7,9,2.7396220593726484,2.0034975153487604,3246
53,5,YML,0,0,0,0,0,0
54,5,YMH,0,0,0,0,0,0
55,5,YFL,0,0,0,0,0,0
56,5,YFH,0,0,0,0,0,0
57,6,OML,0,0,0,0,0,0
58,6,OMH,0,0,0,0,0,0
59,6,OFL,0,0,0,0,0,0
60,6,OFH,1,8,10,2.6246587959448227,1.7448629288542832,244
61,6,YML,0,0,0,0,0,0
62,6,YMH,0,0,0,0,0,0
63,6,YFL,0,0,0,0,0,0
64,6,YFH,0,0,0,0,0,0
65,7,OML,0,0,0,0,0,0
66,7,OMH,1,9,18,2.8971242930061667,2.460277772013176,10600
67,7,OFL,0,0,0,0,0,0
68,7,OFH,0,0,0,0,0,0
69,7,YML,0,0,0,0,0,0
70,7,YMH,1,9,18,2.8971242930061667,2.460277772013176,10600
71,7,YFL,0,0,0,0,0,0
72,7,YFH,0,0,0,0,0,0
