index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,0,0,0,0,0,0
4,-1,OFH,0,0,0,0,0,0
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,1,1,5,2.2635144490988384,2.388246847458351,1932
7,-1,YFL,0,0,0,0,0,0
8,-1,YFH,1,1,5,2.2635144490988384,2.388246847458351,1932
9,0,OML,0,0,0,0,0,0
10,0,OMH,1,2,11,2.071475895115441,2.3030230205930287,2650
11,0,OFL,0,0,0,0,0,0
12,0,OFH,0,0,0,0,0,0
13,0,YML,0,0,0,0,0,0
14,0,YMH,1,2,11,2.071475895115441,2.3030230205930287,2650
15,0,YFL,0,0,0,0,0,0
16,0,YFH,0,0,0,0,0,0
17,1,OML,0,0,0,0,0,0
18,1,OMH,0,0,0,0,0,0
19,1,OFL,0,0,0,0,0,0
20,1,OFH,0,0,0,0,0,0
21,1,YML,0,0,0,0,0,0
22,1,YMH,0,0,0,0,0,0
23,1,YFL,0,0,0,0,0,0
24,1,YFH,1,3,12,2.5333851251103385,1.676579875746301,512
25,2,OML,0,0,0,0,0,0
26,2,OMH,0,0,0,0,0,0
27,2,OFL,0,0,0,0,0,0
28,2,OFH,0,0,0,0,0,0
29,2,YML,0,0,0,0,0,0
30,2,YMH,0,0,0,0,0,0
31,2,YFL,1,4,6,2.865957100652179,2.390346135015771,4752
32,2,YFH,0,0,0,0,0,0
33,3,OML,0,0,0,0,0,0
34,3,OMH,1,5,7,2.691226379606437,2.1748897606216415,3180
35,3,OFL,0,0,0,0,0,0
36,3,OFH,0,0,0,0,0,0
37,3,YML,0,0,0,0,0,0
38,3,YMH,1,5,7,2.691226379606437,2.1748897606216415,3180
39,3,YFL,0,0,0,0,0,0
40,3,YFH,0,0,0,0,0,0
41,4,OML,1,6,10,2.3241865522392176,2.3283904506641844,7180
42,4,OMH,0,0,0,0,0,0
43,4,OFL,0,0,0,0,0,0
44,4,OFH,0,0,0,0,0,0
45,4,YML,0,0,0,0,0,0
46,4,YMH,0,0,0,0,0,0
47,4,YFL,0,0,0,0,0,0
48,4,YFH,0,0,0,0,0,0
49,5,OML,0,0,0,0,0,0
50,5,OMH,0,0,0,0,0,0
51,5,OFL,0,0,0,0,0,0
52,5,OFH,0,0,0,0,0,0
53,5,YML,1,7,16,2.0143256192312227,1.5522436218612972,22945
54,5,YMH,1,7,16,2.0143256192312227,1.5522436218612972,22945
55,5,YFL,1,7,16,2.0143256192312227,1.5522436218612972,22945
56,5,YFH,1,7,16,2.0143256192312227,1.5522436218612972,22945
57,6,OML,1,8,12,2.2003412086662744,2.3835076415049725,19824
58,6,OMH,1,8,12,2.2003412086662744,2.3835076415049725,19824
59,6,OFL,0,0,0,0,0,0
60,6,OFH,0,0,0,0,0,0
61,6,YML,1,8,12,2.2003412086662744,2.3835076415049725,19824
62,6,YMH,1,8,12,2.2003412086662744,2.3835076415049725,19824
63,6,YFL,0,0,0,0,0,0
64,6,YFH,0,0,0,0,0,0
65,7,OML,0,0,0,0,0,0
66,7,OMH,0,0,0,0,0,0
67,7,OFL,1,9,18,2.5731319686926537,2.3780497527951345,35048
68,7,OFH,0,0,0,0,0,0
69,7,YML,0,0,0,0,0,0
70,7,YMH,0,0,0,0,0,0
71,7,YFL,1,9,18,2.5731319686926537,2.3780497527951345,35048
72,7,YFH,0,0,0,0,0,0
73,8,OML,1,10,14,2.213236519424382,1.8325415575126005,13527
74,8,OMH,1,10,14,2.213236519424382,1.8325415575126005,13527
75,8,OFL,1,10,14,2.213236519424382,1.8325415575126005,13527
76,8,OFH,1,10,14,2.213236519424382,1.8325415575126005,13527
77,8,YML,0,0,0,0,0,0
78,8,YMH,0,0,0,0,0,0
79,8,YFL,0,0,0,0,0,0
80,8,YFH,0,0,0,0,0,0
81,9,OML,1,11,13,2.8275472443131484,2.12071057606435,3246
82,9,OMH,1,11,13,2.8275472443131484,2.12071057606435,3246
83,9,OFL,1,11,13,2.8275472443131484,2.12071057606435,3246
84,9,OFH,1,11,13,2.8275472443131484,2.12071057606435,3246
85,9,YML,0,0,0,0,0,0
86,9,YMH,0,0,0,0,0,0
87,9,YFL,0,0,0,0,0,0
88,9,YFH,0,0,0,0,0,0
89,10,OML,0,0,0,0,0,0
90,10,OMH,1,12,21,2.718754058830626,2.429690806664627,2430
91,10,OFL,0,0,0,0,0,0
92,10,OFH,1,12,21,2.718754058830626,2.429690806664627,2430
93,10,YML,0,0,0,0,0,0
94,10,YMH,0,0,0,0,0,0
95,10,YFL,0,0,0,0,0,0
96,10,YFH,0,0,0,0,0,0
97,11,OML,0,0,0,0,0,0
98,11,OMH,0,0,0,0,0,0
99,11,OFL,1,13,17,2.2385418115426665,1.973203572881217,17524
100,11,OFH,0,0,0,0,0,0
101,11,YML,0,0,0,0,0,0
102,11,YMH,0,0,0,0,0,0
103,11,YFL,1,13,17,2.2385418115426665,1.973203572881217,17524
104,11,YFH,0,0,0,0,0,0
105,12,OML,1,14,18,2.3193591271955736,1.686956686700722,7180
106,12,OMH,0,0,0,0,0,0
107,12,OFL,0,0,0,0,0,0
108,12,OFH,0,0,0,0,0,0
109,12,YML,0,0,0,0,0,0
110,12,YMH,0,0,0,0,0,0
111,12,YFL,0,0,0,0,0,0
112,12,YFH,0,0,0,0,0,0
113,13,OML,0,0,0,0,0,0
114,13,OMH,0,0,0,0,0,0
115,13,OFL,1,15,19,2.91807143752541,2.469434425017074,4381
116,13,OFH,0,0,0,0,0,0
117,13,YML,0,0,0,0,0,0
118,13,YMH,0,0,0,0,0,0
119,13,YFL,1,15,19,2.91807143752541,2.469434425017074,4381
120,13,YFH,0,0,0,0,0,0
121,14,OML,0,0,0,0,0,0
122,14,OMH,0,0,0,0,0,0
123,14,OFL,0,0,0,0,0,0
124,14,OFH,0,0,0,0,0,0
125,14,YML,0,0,0,0,0,0
126,14,YMH,0,0,0,0,0,0
127,14,YFL,0,0,0,0,0,0
128,14,YFH,1,16,20,2.8324953739779035,1.530594395115966,1024
129,15,OML,0,0,0,0,0,0
130,15,OMH,0,0,0,0,0,0
131,15,OFL,1,17,26,2.690469686852703,1.9012150551260523,4802
