index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,1,1,5,2.513331497800043,1.5912532370221122,10490
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,1,1,5,2.513331497800043,1.5912532370221122,10490
4,-1,OFH,0,0,0,0,0,0
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,0,0,0,0,0,0
8,-1,YFH,0,0,0,0,0,0
9,0,OML,1,2,4,2.259377276408327,1.876860646772733,6247
10,0,OMH,1,2,4,2.259377276408327,1.876860646772733,6247
11,0,OFL,0,0,0,0,0,0
12,0,OFH,0,0,0,0,0,0
13,0,YML,0,0,0,0,0,0
14,0,YMH,0,0,0,0,0,0
15,0,YFL,0,0,0,0,0,0
16,0,YFH,0,0,0,0,0,0
