index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,0,0,0,0,0,0
4,-1,OFH,0,0,0,0,0,0
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,1,1,5,2.563714631668653,2.1088621367853,1932
7,-1,YFL,0,0,0,0,0,0
8,-1,YFH,1,1,5,2.563714631668653,2.1088621367853,1932
9,0,OML,0,0,0,0,0,0
10,0,OMH,1,2,11,2.6393592923646008,1.7369763781483383,6625
11,0,OFL,0,0,0,0,0,0
12,0,OFH,0,0,0,0,0,0
13,0,YML,0,0,0,0,0,0
14,0,YMH,1,2,11,2.6393592923646008,1.7369763781483383,6625
15,0,YFL,0,0,0,0,0,0
16,0,YFH,0,0,0,0,0,0
17,1,OML,0,0,0,0,0,0
18,1,OMH,0,0,0,0,0,0
19,1,OFL,0,0,0,0,0,0
20,1,OFH,0,0,0,0,0,0
21,1,YML,1,3,5,2.1551348281023786,1.83321444638536,9158
22,1,YMH,0,0,0,0,0,0
23,1,YFL,1,3,5,2.1551348281023786,1.83321444638536,9158
24,1,YFH,0,0,0,0,0,0
25,2,OML,1,4,13,2.1566911739241794,2.36904671585831,10822
26,2,OMH,1,4,13,2.1566911739241794,2.36904671585831,10822
27,2,OFL,1,4,13,2.1566911739241794,2.36904671585831,10822
28,2,OFH,1,4,13,2.1566911739241794,2.36904671585831,10822
29,2,YML,0,0,0,0,0,0
30,2,YMH,0,0,0,0,0,0
31,2,YFL,0,0,0,0,0,0
32,2,YFH,0,0,0,0,0,0
33,3,OML,0,0,0,0,0,0
34,3,OMH,1,5,14,2.165003930020783,2.2342010383585333,4040
35,3,OFL,0,0,0,0,0,0
36,3,OFH,0,0,0,0,0,0
37,3,YML,0,0,0,0,0,0
38,3,YMH,0,0,0,0,0,0
39,3,YFL,0,0,0,0,0,0
40,3,YFH,0,0,0,0,0,0
41,4,OML,0,0,0,0,0,0
42,4,OMH,0,0,0,0,0,0
43,4,OFL,0,0,0,0,0,0
44,4,OFH,0,0,0,0,0,0
45,4,YML,0,0,0,0,0,0
46,4,YMH,0,0,0,0,0,0
47,4,YFL,1,6,8,2.616450615336055,2.167560960001861,1188
48,4,YFH,0,0,0,0,0,0
49,5,OML,1,7,11,2.894614398524717,2.323640798947078,8012
50,5,OMH,0,0,0,0,0,0
51,5,OFL,1,7,11,2.894614398524717,2.323640798947078,8012
52,5,OFH,0,0,0,0,0,0
53,5,YML,1,7,11,2.894614398524717,2.323640798947078,8012
54,5,YMH,0,0,0,0,0,0
55,5,YFL,1,7,11,2.894614398524717,2.323640798947078,8012
56,5,YFH,0,0,0,0,0,0
57,6,OML,1,8,10,2.113835247209695,1.8955751060775365,8714
58,6,OMH,0,0,0,0,0,0
59,6,OFL,0,0,0,0,0,0
60,6,OFH,0,0,0,0,0,0
61,6,YML,1,8,10,2.113835247209695,1.8955751060775365,8714
62,6,YMH,0,0,0,0,0,0
63,6,YFL,0,0,0,0,0,0
64,6,YFH,0,0,0,0,0,0
65,7,OML,1,9,18,2.726729068791513,2.0635985857447876,3590
66,7,OMH,0,0,0,0,0,0
67,7,OFL,0,0,0,0,0,0
68,7,OFH,0,0,0,0,0,0
69,7,YML,0,0,0,0,0,0
70,7,YMH,0,0,0,0,0,0
71,7,YFL,0,0,0,0,0,0
72,7,YFH,0,0,0,0,0,0
73,8,OML,1,10,19,2.4255746330091297,1.9465585689646967,20824
74,8,OMH,1,10,19,2.4255746330091297,1.9465585689646967,20824
75,8,OFL,0,0,0,0,0,0
76,8,OFH,0,0,0,0,0,0
77,8,YML,0,0,0,0,0,0
78,8,YMH,0,0,0,0,0,0
79,8,YFL,0,0,0,0,0,0
80,8,YFH,0,0,0,0,0,0
81,9,OML,0,0,0,0,0,0
82,9,OMH,0,0,0,0,0,0
83,9,OFL,0,0,0,0,0,0
84,9,OFH,1,11,13,2.89984371123128,2.2582266981105126,976
85,9,YML,0,0,0,0,0,0
86,9,YMH,0,0,0,0,0,0
87,9,YFL,0,0,0,0,0,0
88,9,YFH,0,0,0,0,0,0
89,10,OML,0,0,0,0,0,0
90,10,OMH,1,12,21,2.7951174700428334,2.07380392128598,3976
91,10,OFL,0,0,0,0,0,0
92,10,OFH,1,12,21,2.7951174700428334,2.07380392128598,3976
93,10,YML,0,0,0,0,0,0
94,10,YMH,1,12,21,2.7951174700428334,2.07380392128598,3976
95,10,YFL,0,0,0,0,0,0
96,10,YFH,1,12,21,2.7951174700428334,2.07380392128598,3976
97,11,OML,1,13,15,2.793184562420316,1.6367231225864791,11894
98,11,OMH,1,13,15,2.793184562420316,1.6367231225864791,11894
99,11,OFL,0,0,0,0,0,0
100,11,OFH,0,0,0,0,0,0
101,11,YML,1,13,15,2.793184562420316,1.6367231225864791,11894
102,11,YMH,1,13,15,2.793184562420316,1.6367231225864791,11894
103,11,YFL,0,0,0,0,0,0
104,11,YFH,0,0,0,0,0,0
105,12,OML,0,0,0,0,0,0
106,12,OMH,0,0,0,0,0,0
107,12,OFL,0,0,0,0,0,0
108,12,OFH,1,14,23,2.8864536470593873,2.374658893667436,5304
109,12,YML,0,0,0,0,0,0
110,12,YMH,0,0,0,0,0,0
111,12,YFL,0,0,0,0,0,0
112,12,YFH,1,14,23,2.8864536470593873,2.374658893667436,5304
113,13,OML,0,0,0,0,0,0
114,13,OMH,0,0,0,0,0,0
115,13,OFL,0,0,0,0,0,0
116,13,OFH,0,0,0,0,0,0
117,13,YML,0,0,0,0,0,0
118,13,YMH,0,0,0,0,0,0
119,13,YFL,1,15,24,2.682539701398093,1.8020986923535633,11180
120,13,YFH,1,15,24,2.682539701398093,1.8020986923535633,11180
121,14,OML,0,0,0,0,0,0
122,14,OMH,0,0,0,0,0,0
123,14,OFL,1,16,20,2.9456701066928366,2.2296283407287234,12610
124,14,OFH,1,16,20,2.9456701066928366,2.2296283407287234,12610
125,14,YML,0,0,0,0,0,0
126,14,YMH,0,0,0,0,0,0
127,14,YFL,1,16,20,2.9456701066928366,2.2296283407287234,12610
128,14,YFH,1,16,20,2.9456701066928366,2.2296283407287234,12610
129,15,OML,0,0,0,0,0,0
130,15,OMH,0,0,0,0,0,0
