index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,1,1,5,2.7272593124,1.5764520786,3037
3,-1,OFL,0,0,0,0,0,0
4,-1,OFH,1,1,5,2.7272593124,1.5764520786,3037
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,0,0,0,0,0,0
8,-1,YFH,0,0,0,0,0,0
9,0,OML,1,2,11,2.09873802,2.3236023983,40060
10,0,OMH,0,0,0,0,0,0
11,0,OFL,1,2,11,2.09873802,2.3236023983,40060
12,0,OFH,0,0,0,0,0,0
13,0,YML,1,2,11,2.09873802,2.3236023983,40060
14,0,YMH,0,0,0,0,0,0
15,0,YFL,1,2,11,2.09873802,2.3236023983,40060
16,0,YFH,0,0,0,0,0,0
17,1,OML,0,0,0,0,0,0
18,1,OMH,0,0,0,0,0,0
19,1,OFL,0,0,0,0,0,0
20,1,OFH,1,3,12,2.3532542838,1.7316874426,5304
21,1,YML,0,0,0,0,0,0
22,1,YMH,0,0,0,0,0,0
23,1,YFL,0,0,0,0,0,0
24,1,YFH,1,3,12,2.3532542838,1.7316874426,5304
25,2,OML,1,4,13,2.4767009589,2.4915340938,20980
26,2,OMH,0,0,0,0,0,0
27,2,OFL,1,4,13,2.4767009589,2.4915340938,20980
28,2,OFH,0,0,0,0,0,0
29,2,YML,0,0,0,0,0,0
30,2,YMH,0,0,0,0,0,0
31,2,YFL,0,0,0,0,0,0
32,2,YFH,0,0,0,0,0,0
33,3,OML,0,0,0,0,0,0
34,3,OMH,0,0,0,0,0,0
35,3,OFL,0,0,0,0,0,0
36,3,OFH,0,0,0,0,0,0
37,3,YML,0,0,0,0,0,0
38,3,YMH,0,0,0,0,0,0
39,3,YFL,1,5,9,2.3927044998,1.620960447,2236
40,3,YFH,1,5,9,2.3927044998,1.620960447,2236
41,4,OML,1,6,10,2.244766105,2.0079541243,21644
42,4,OMH,1,6,10,2.244766105,2.0079541243,21644
43,4,OFL,1,6,10,2.244766105,2.0079541243,21644
44,4,OFH,1,6,10,2.244766105,2.0079541243,21644
45,4,YML,0,0,0,0,0,0
46,4,YMH,0,0,0,0,0,0
47,4,YFL,0,0,0,0,0,0
48,4,YFH,0,0,0,0,0,0
49,5,OML,0,0,0,0,0,0
50,5,OMH,0,0,0,0,0,0
51,5,OFL,0,0,0,0,0,0
52,5,OFH,1,7,16,2.4946242454,1.6739992981,3315
53,5,YML,0,0,0,0,0,0
54,5,YMH,0,0,0,0,0,0
55,5,YFL,0,0,0,0,0,0
56,5,YFH,1,7,16,2.4946242454,1.6739992981,3315
57,6,OML,1,8,17,2.7151816473,2.1588520005,7262
58,6,OMH,0,0,0,0,0,0
59,6,OFL,0,0,0,0,0,0
60,6,OFH,0,0,0,0,0,0
61,6,YML,1,8,17,2.7151816473,2.1588520005,7262
62,6,YMH,0,0,0,0,0,0
63,6,YFL,0,0,0,0,0,0
64,6,YFH,0,0,0,0,0,0
65,7,OML,1,9,11,2.6032356387,1.9326836858,11894
66,7,OMH,1,9,11,2.6032356387,1.9326836858,11894
67,7,OFL,0,0,0,0,0,0
68,7,OFH,0,0,0,0,0,0
69,7,YML,1,9,11,2.6032356387,1.9326836858,11894
70,7,YMH,1,9,11,2.6032356387,1.9326836858,11894
71,7,YFL,0,0,0,0,0,0
72,7,YFH,0,0,0,0,0,0
73,8,OML,0,0,0,0,0,0
74,8,OMH,0,0,0,0,0,0
75,8,OFL,0,0,0,0,0,0
76,8,OFH,0,0,0,0,0,0
77,8,YML,1,10,19,2.1635257752,1.6079007305,22945
78,8,YMH,1,10,19,2.1635257752,1.6079007305,22945
79,8,YFL,1,10,19,2.1635257752,1.6079007305,22945
80,8,YFH,1,10,19,2.1635257752,1.6079007305,22945
81,9,OML,0,0,0,0,0,0
82,9,OMH,0,0,0,0,0,0
83,9,OFL,0,0,0,0,0,0
84,9,OFH,0,0,0,0,0,0
85,9,YML,0,0,0,0,0,0
86,9,YMH,1,11,13,2.7483927726,1.6779236739,310
87,9,YFL,0,0,0,0,0,0
88,9,YFH,0,0,0,0,0,0
89,10,OML,0,0,0,0,0,0
90,10,OMH,1,12,14,2.5534401911,2.2500838245,1822
91,10,OFL,0,0,0,0,0,0
92,10,OFH,1,12,14,2.5534401911,2.2500838245,1822
93,10,YML,0,0,0,0,0,0
94,10,YMH,0,0,0,0,0,0
95,10,YFL,0,0,0,0,0,0
96,10,YFH,0,0,0,0,0,0
97,11,OML,0,0,0,0,0,0
98,11,OMH,0,0,0,0,0,0
99,11,OFL,0,0,0,0,0,0
100,11,OFH,0,0,0,0,0,0
101,11,YML,1,13,15,2.0004773285,2.1501917168,9158
102,11,YMH,0,0,0,0,0,0
103,11,YFL,1,13,15,2.0004773285,2.1501917168,9158
104,11,YFH,0,0,0,0,0,0
105,12,OML,0,0,0,0,0,0
106,12,OMH,0,0,0,0,0,0
107,12,OFL,0,0,0,0,0,0
108,12,OFH,0,0,0,0,0,0
109,12,YML,1,14,16,2.9803802315,2.3394937986,9158
110,12,YMH,0,0,0,0,0,0
111,12,YFL,1,14,16,2.9803802315,2.3394937986,9158
112,12,YFH,0,0,0,0,0,0
113,13,OML,0,0,0,0,0,0
114,13,OMH,1,15,24,2.1984798192,2.1534970267,4040
115,13,OFL,0,0,0,0,0,0
116,13,OFH,0,0,0,0,0,0
117,13,YML,0,0,0,0,0,0
118,13,YMH,0,0,0,0,0,0
119,13,YFL,0,0,0,0,0,0
120,13,YFH,0,0,0,0,0,0
121,14,OML,0,0,0,0,0,0
122,14,OMH,0,0,0,0,0,0
123,14,OFL,0,0,0,0,0,0
124,14,OFH,0,0,0,0,0,0
125,14,YML,0,0,0,0,0,0
126,14,YMH,1,16,25,2.6214313874,1.8770339849,1034
127,14,YFL,0,0,0,0,0,0
128,14,YFH,0,0,0,0,0,0
129,15,OML,0,0,0,0,0,0
130,15,OMH,0,0,0,0,0,0
131,15,OFL,0,0,0,0,0,0
132,15,OFH,0,0,0,0,0,0
133,15,YML,0,0,0,0,0,0
134,15,YMH,0,0,0,0,0,0
135,15,YFL,1,17,21,2.7695597421,2.2945349373,1980
136,15,YFH,0,0,0,0,0,0
137,16,OML,0,0,0,0,0,0
138,16,OMH,0,0,0,0,0,0
139,16,OFL,0,0,0,0,0,0
140,16,OFH,0,0,0,0,0,0
141,16,YML,1,18,22,2.169681461,2.4329072351,1836
142,16,YMH,0,0,0,0,0,0
