index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,1,1,5,2.977953550821218,2.449471311535852,10490
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,1,1,5,2.977953550821218,2.449471311535852,10490
4,-1,OFH,0,0,0,0,0,0
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,0,0,0,0,0,0
8,-1,YFH,0,0,0,0,0,0
9,0,OML,0,0,0,0,0,0
10,0,OMH,0,0,0,0,0,0
11,0,OFL,0,0,0,0,0,0
12,0,OFH,1,2,4,2.6938363195029527,2.2671349671042202,976
13,0,YML,0,0,0,0,0,0
14,0,YMH,0,0,0,0,0,0
15,0,YFL,0,0,0,0,0,0
16,0,YFH,0,0,0,0,0,0
17,1,OML,0,0,0,0,0,0
18,1,OMH,0,0,0,0,0,0
19,1,OFL,0,0,0,0,0,0
20,1,OFH,0,0,0,0,0,0
21,1,YML,0,0,0,0,0,0
22,1,YMH,0,0,0,0,0,0
23,1,YFL,1,3,5,2.8293578549200706,2.021273687912472,2970
24,1,YFH,0,0,0,0,0,0
25,2,OML,0,0,0,0,0,0
26,2,OMH,0,0,0,0,0,0
27,2,OFL,0,0,0,0,0,0
28,2,OFH,0,0,0,0,0,0
29,2,YML,0,0,0,0,0,0
30,2,YMH,0,0,0,0,0,0
31,2,YFL,1,4,6,2.530741674170562,1.589792224976574,3354
32,2,YFH,1,4,6,2.530741674170562,1.589792224976574,3354
33,3,OML,0,0,0,0,0,0
34,3,OMH,1,5,7,2.971457280410246,2.4562689080930156,1192
35,3,OFL,0,0,0,0,0,0
36,3,OFH,1,5,7,2.971457280410246,2.4562689080930156,1192
37,3,YML,0,0,0,0,0,0
38,3,YMH,1,5,7,2.971457280410246,2.4562689080930156,1192
39,3,YFL,0,0,0,0,0,0
40,3,YFH,1,5,7,2.971457280410246,2.4562689080930156,1192
41,4,OML,1,6,15,2.2941021644786064,1.684896720300765,8392
42,4,OMH,0,0,0,0,0,0
43,4,OFL,1,6,15,2.2941021644786064,1.684896720300765,8392
44,4,OFH,0,0,0,0,0,0
45,4,YML,0,0,0,0,0,0
46,4,YMH,0,0,0,0,0,0
47,4,YFL,0,0,0,0,0,0
48,4,YFH,0,0,0,0,0,0
49,5,OML,0,0,0,0,0,0
50,5,OMH,0,0,0,0,0,0
51,5,OFL,0,0,0,0,0,0
52,5,OFH,0,0,0,0,0,0
53,5,YML,0,0,0,0,0,0
54,5,YMH,0,0,0,0,0,0
55,5,YFL,1,7,16,2.378868328639852,2.219681715912451,11180
56,5,YFH,1,7,16,2.378868328639852,2.219681715912451,11180
