index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,1,1,5,2.5840065610050997,1.7938637553385268,10952
4,-1,OFH,0,0,0,0,0,0
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,1,1,5,2.5840065610050997,1.7938637553385268,10952
8,-1,YFH,0,0,0,0,0,0
9,0,OML,0,0,0,0,0,0
10,0,OMH,0,0,0,0,0,0
11,0,OFL,0,0,0,0,0,0
12,0,OFH,1,2,6,2.140047429400398,1.516818025280653,2652
13,0,YML,0,0,0,0,0,0
14,0,YMH,0,0,0,0,0,0
15,0,YFL,0,0,0,0,0,0
16,0,YFH,1,2,6,2.140047429400398,1.516818025280653,2652
17,1,OML,1,3,7,2.6616035991692275,1.7422196510146604,4196
18,1,OMH,0,0,0,0,0,0
19,1,OFL,1,3,7,2.6616035991692275,1.7422196510146604,4196
20,1,OFH,0,0,0,0,0,0
21,1,YML,0,0,0,0,0,0
22,1,YMH,0,0,0,0,0,0
23,1,YFL,0,0,0,0,0,0
24,1,YFH,0,0,0,0,0,0
25,2,OML,0,0,0,0,0,0
26,2,OMH,0,0,0,0,0,0
27,2,OFL,0,0,0,0,0,0
28,2,OFH,0,0,0,0,0,0
29,2,YML,0,0,0,0,0,0
30,2,YMH,0,0,0,0,0,0
31,2,YFL,0,0,0,0,0,0
32,2,YFH,1,4,13,2.733705493016123,2.0692187334718977,512
33,3,OML,0,0,0,0,0,0
34,3,OMH,0,0,0,0,0,0
35,3,OFL,0,0,0,0,0,0
36,3,OFH,1,5,7,2.3581456045017988,1.926817861473062,1591
37,3,YML,0,0,0,0,0,0
38,3,YMH,0,0,0,0,0,0
39,3,YFL,0,0,0,0,0,0
40,3,YFH,1,5,7,2.3581456045017988,1.926817861473062,1591
41,4,OML,1,6,15,2.66396032425026,2.493804980077059,40060
42,4,OMH,0,0,0,0,0,0
43,4,OFL,1,6,15,2.66396032425026,2.493804980077059,40060
44,4,OFH,0,0,0,0,0,0
45,4,YML,1,6,15,2.66396032425026,2.493804980077059,40060
46,4,YMH,0,0,0,0,0,0
47,4,YFL,1,6,15,2.66396032425026,2.493804980077059,40060
48,4,YFH,0,0,0,0,0,0
49,5,OML,1,7,16,2.2105729529966833,1.5269805386652053,8975
50,5,OMH,0,0,0,0,0,0
51,5,OFL,0,0,0,0,0,0
52,5,OFH,0,0,0,0,0,0
53,5,YML,0,0,0,0,0,0
54,5,YMH,0,0,0,0,0,0
55,5,YFL,0,0,0,0,0,0
56,5,YFH,0,0,0,0,0,0
57,6,OML,0,0,0,0,0,0
58,6,OMH,0,0,0,0,0,0
59,6,OFL,0,0,0,0,0,0
60,6,OFH,1,8,12,2.0223936175868973,2.028040156606376,1017
61,6,YML,0,0,0,0,0,0
62,6,YMH,0,0,0,0,0,0
63,6,YFL,0,0,0,0,0,0
64,6,YFH,0,0,0,0,0,0
65,7,OML,0,0,0,0,0,0
66,7,OMH,0,0,0,0,0,0
67,7,OFL,0,0,0,0,0,0
68,7,OFH,0,0,0,0,0,0
69,7,YML,1,9,11,2.603811508179802,2.1179117628257735,1411
70,7,YMH,1,9,11,2.603811508179802,2.1179117628257735,1411
71,7,YFL,0,0,0,0,0,0
72,7,YFH,0,0,0,0,0,0
73,8,OML,0,0,0,0,0,0
74,8,OMH,1,10,14,2.310148594805481,2.3120212690979405,3037
75,8,OFL,0,0,0,0,0,0
76,8,OFH,1,10,14,2.310148594805481,2.3120212690979405,3037
77,8,YML,0,0,0,0,0,0
78,8,YMH,0,0,0,0,0,0
79,8,YFL,0,0,0,0,0,0
80,8,YFH,0,0,0,0,0,0
81,9,OML,0,0,0,0,0,0
82,9,OMH,0,0,0,0,0,0
83,9,OFL,0,0,0,0,0,0
84,9,OFH,0,0,0,0,0,0
85,9,YML,1,11,20,2.2359748909672437,2.2213915258862325,22945
86,9,YMH,1,11,20,2.2359748909672437,2.2213915258862325,22945
87,9,YFL,1,11,20,2.2359748909672437,2.2213915258862325,22945
88,9,YFH,1,11,20,2.2359748909672437,2.2213915258862325,22945
89,10,OML,0,0,0,0,0,0
90,10,OMH,0,0,0,0,0,0
91,10,OFL,0,0,0,0,0,0
92,10,OFH,0,0,0,0,0,0
93,10,YML,0,0,0,0,0,0
94,10,YMH,0,0,0,0,0,0
95,10,YFL,0,0,0,0,0,0
96,10,YFH,1,12,14,2.6379707302869027,2.2178682258799123,384
97,11,OML,0,0,0,0,0,0
98,11,OMH,1,13,17,2.9853348078799438,1.736712687001718,5300
99,11,OFL,0,0,0,0,0,0
100,11,OFH,0,0,0,0,0,0
101,11,YML,0,0,0,0,0,0
102,11,YMH,1,13,17,2.9853348078799438,1.736712687001718,5300
103,11,YFL,0,0,0,0,0,0
104,11,YFH,0,0,0,0,0,0
105,12,OML,0,0,0,0,0,0
106,12,OMH,0,0,0,0,0,0
107,12,OFL,0,0,0,0,0,0
108,12,OFH,0,0,0,0,0,0
109,12,YML,1,14,18,2.7983438965496137,2.4070012441381365,18356
110,12,YMH,1,14,18,2.7983438965496137,2.4070012441381365,18356
111,12,YFL,1,14,18,2.7983438965496137,2.4070012441381365,18356
112,12,YFH,1,14,18,2.7983438965496137,2.4070012441381365,18356
113,13,OML,1,15,19,2.3368389186883656,2.409611068213481,4487
114,13,OMH,0,0,0,0,0,0
115,13,OFL,0,0,0,0,0,0
116,13,OFH,0,0,0,0,0,0
117,13,YML,0,0,0,0,0,0
118,13,YMH,0,0,0,0,0,0
119,13,YFL,0,0,0,0,0,0
120,13,YFH,0,0,0,0,0,0
121,14,OML,0,0,0,0,0,0
122,14,OMH,0,0,0,0,0,0
123,14,OFL,0,0,0,0,0,0
124,14,OFH,0,0,0,0,0,0
125,14,YML,0,0,0,0,0,0
126,14,YMH,1,16,18,2.333788038458961,1.751500910873518,310
127,14,YFL,0,0,0,0,0,0
128,14,YFH,0,0,0,0,0,0
129,15,OML,1,17,19,2.5070376591516346,1.904867016483572,8714
130,15,OMH,0,0,0,0,0,0
131,15,OFL,0,0,0,0,0,0
132,15,OFH,0,0,0,0,0,0
