index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,0,0,0,0,0,0
4,-1,OFH,0,0,0,0,0,0
5,-1,YML,1,1,5,2.672226224865725,2.074168915952287,5882
6,-1,YMH,1,1,5,2.672226224865725,2.074168915952287,5882
7,-1,YFL,0,0,0,0,0,0
8,-1,YFH,0,0,0,0,0,0
9,0,OML,0,0,0,0,0,0
10,0,OMH,0,0,0,0,0,0
11,0,OFL,0,0,0,0,0,0
12,0,OFH,0,0,0,0,0,0
13,0,YML,1,2,6,2.148190631082895,1.6084200705722331,4590
14,0,YMH,0,0,0,0,0,0
15,0,YFL,0,0,0,0,0,0
16,0,YFH,0,0,0,0,0,0
17,1,OML,0,0,0,0,0,0
18,1,OMH,0,0,0,0,0,0
19,1,OFL,0,0,0,0,0,0
20,1,OFH,1,3,12,2.2020819347884073,2.2733274454616277,2035
21,1,YML,0,0,0,0,0,0
22,1,YMH,0,0,0,0,0,0
23,1,YFL,0,0,0,0,0,0
24,1,YFH,0,0,0,0,0,0
25,2,OML,0,0,0,0,0,0
26,2,OMH,0,0,0,0,0,0
27,2,OFL,0,0,0,0,0,0
28,2,OFH,0,0,0,0,0,0
29,2,YML,0,0,0,0,0,0
30,2,YMH,1,4,8,2.8823663327246143,2.0474084127096637,517
31,2,YFL,0,0,0,0,0,0
32,2,YFH,0,0,0,0,0,0
33,3,OML,1,5,9,2.7454258702771273,1.5554818032391617,4956
34,3,OMH,1,5,9,2.7454258702771273,1.5554818032391617,4956
35,3,OFL,0,0,0,0,0,0
36,3,OFH,0,0,0,0,0,0
37,3,YML,1,5,9,2.7454258702771273,1.5554818032391617,4956
38,3,YMH,1,5,9,2.7454258702771273,1.5554818032391617,4956
39,3,YFL,0,0,0,0,0,0
40,3,YFH,0,0,0,0,0,0
41,4,OML,0,0,0,0,0,0
42,4,OMH,0,0,0,0,0,0
43,4,OFL,0,0,0,0,0,0
44,4,OFH,0,0,0,0,0,0
45,4,YML,1,6,15,2.588197314463804,1.749541563001542,9178
46,4,YMH,1,6,15,2.588197314463804,1.749541563001542,9178
47,4,YFL,1,6,15,2.588197314463804,1.749541563001542,9178
48,4,YFH,1,6,15,2.588197314463804,1.749541563001542,9178
49,5,OML,1,7,9,2.882833086872221,1.8355787017288154,3246
50,5,OMH,1,7,9,2.882833086872221,1.8355787017288154,3246
51,5,OFL,1,7,9,2.882833086872221,1.8355787017288154,3246
52,5,OFH,1,7,9,2.882833086872221,1.8355787017288154,3246
53,5,YML,0,0,0,0,0,0
54,5,YMH,0,0,0,0,0,0
55,5,YFL,0,0,0,0,0,0
56,5,YFH,0,0,0,0,0,0
57,6,OML,1,8,17,2.7527204517564314,2.1028987158833945,16024
58,6,OMH,0,0,0,0,0,0
59,6,OFL,1,8,17,2.7527204517564314,2.1028987158833945,16024
60,6,OFH,0,0,0,0,0,0
61,6,YML,1,8,17,2.7527204517564314,2.1028987158833945,16024
62,6,YMH,0,0,0,0,0,0
63,6,YFL,1,8,17,2.7527204517564314,2.1028987158833945,16024
64,6,YFH,0,0,0,0,0,0
65,7,OML,0,0,0,0,0,0
66,7,OMH,0,0,0,0,0,0
67,7,OFL,0,0,0,0,0,0
68,7,OFH,0,0,0,0,0,0
69,7,YML,0,0,0,0,0,0
70,7,YMH,0,0,0,0,0,0
71,7,YFL,1,9,18,2.6596046093022627,1.5638289520796378,15840
72,7,YFH,0,0,0,0,0,0
73,8,OML,0,0,0,0,0,0
74,8,OMH,0,0,0,0,0,0
75,8,OFL,0,0,0,0,0,0
76,8,OFH,0,0,0,0,0,0
77,8,YML,1,10,19,2.1604658896137403,2.4602623358127618,9180
78,8,YMH,0,0,0,0,0,0
79,8,YFL,0,0,0,0,0,0
80,8,YFH,0,0,0,0,0,0
81,9,OML,0,0,0,0,0,0
82,9,OMH,0,0,0,0,0,0
83,9,OFL,1,11,20,2.981439495014567,1.8833894358647785,12005
84,9,OFH,0,0,0,0,0,0
85,9,YML,0,0,0,0,0,0
86,9,YMH,0,0,0,0,0,0
87,9,YFL,0,0,0,0,0,0
88,9,YFH,0,0,0,0,0,0
89,10,OML,1,12,21,2.2713218370674753,1.6277611091187953,10822
90,10,OMH,1,12,21,2.2713218370674753,1.6277611091187953,10822
91,10,OFL,1,12,21,2.2713218370674753,1.6277611091187953,10822
92,10,OFH,1,12,21,2.2713218370674753,1.6277611091187953,10822
93,10,YML,0,0,0,0,0,0
94,10,YMH,0,0,0,0,0,0
95,10,YFL,0,0,0,0,0,0
96,10,YFH,0,0,0,0,0,0
97,11,OML,0,0,0,0,0,0
98,11,OMH,0,0,0,0,0,0
99,11,OFL,0,0,0,0,0,0
100,11,OFH,0,0,0,0,0,0
101,11,YML,0,0,0,0,0,0
102,11,YMH,0,0,0,0,0,0
103,11,YFL,1,13,22,2.5528513028748896,2.1608716503093204,4472
104,11,YFH,1,13,22,2.5528513028748896,2.1608716503093204,4472
105,12,OML,1,14,16,2.8759134781367925,1.8965851562965934,8714
106,12,OMH,0,0,0,0,0,0
107,12,OFL,0,0,0,0,0,0
108,12,OFH,0,0,0,0,0,0
109,12,YML,1,14,16,2.8759134781367925,1.8965851562965934,8714
110,12,YMH,0,0,0,0,0,0
111,12,YFL,0,0,0,0,0,0
112,12,YFH,0,0,0,0,0,0
113,13,OML,1,15,24,2.559297806855163,1.73100064093664,16024
114,13,OMH,0,0,0,0,0,0
115,13,OFL,1,15,24,2.559297806855163,1.73100064093664,16024
116,13,OFH,0,0,0,0,0,0
117,13,YML,1,15,24,2.559297806855163,1.73100064093664,16024
118,13,YMH,0,0,0,0,0,0
119,13,YFL,1,15,24,2.559297806855163,1.73100064093664,16024
120,13,YFH,0,0,0,0,0,0
121,14,OML,0,0,0,0,0,0
122,14,OMH,0,0,0,0,0,0
123,14,OFL,0,0,0,0,0,0
124,14,OFH,0,0,0,0,0,0
125,14,YML,0,0,0,0,0,0
126,14,YMH,0,0,0,0,0,0
127,14,YFL,1,16,25,2.553321307951883,1.778560781627217,11180
128,14,YFH,1,16,25,2.553321307951883,1.778560781627217,11180
129,15,OML,0,0,0,0,0,0
