index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,1,1,5,2.097140763401449,1.6199124847094903,10952
4,-1,OFH,0,0,0,0,0,0
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,1,1,5,2.097140763401449,1.6199124847094903,10952
8,-1,YFH,0,0,0,0,0,0
9,0,OML,0,0,0,0,0,0
10,0,OMH,0,0,0,0,0,0
11,0,OFL,1,2,11,2.832653124649993,1.5751107546445289,4802
12,0,OFH,0,0,0,0,0,0
13,0,YML,0,0,0,0,0,0
14,0,YMH,0,0,0,0,0,0
15,0,YFL,0,0,0,0,0,0
16,0,YFH,0,0,0,0,0,0
17,1,OML,0,0,0,0,0,0
18,1,OMH,1,3,5,2.9948020615515225,2.1257966314735186,3180
19,1,OFL,0,0,0,0,0,0
20,1,OFH,0,0,0,0,0,0
21,1,YML,0,0,0,0,0,0
22,1,YMH,1,3,5,2.9948020615515225,2.1257966314735186,3180
23,1,YFL,0,0,0,0,0,0
24,1,YFH,0,0,0,0,0,0
25,2,OML,0,0,0,0,0,0
26,2,OMH,0,0,0,0,0,0
27,2,OFL,0,0,0,0,0,0
28,2,OFH,0,0,0,0,0,0
29,2,YML,0,0,0,0,0,0
30,2,YMH,0,0,0,0,0,0
31,2,YFL,1,4,8,2.5902939377781147,1.8895710522598261,8944
32,2,YFH,1,4,8,2.5902939377781147,1.8895710522598261,8944
33,3,OML,1,5,9,2.849109984241678,2.2921533465816664,10412
34,3,OMH,1,5,9,2.849109984241678,2.2921533465816664,10412
35,3,OFL,0,0,0,0,0,0
36,3,OFH,0,0,0,0,0,0
37,3,YML,0,0,0,0,0,0
38,3,YMH,0,0,0,0,0,0
39,3,YFL,0,0,0,0,0,0
40,3,YFH,0,0,0,0,0,0
41,4,OML,1,6,8,2.1103484751784416,1.9773311882089648,2517
42,4,OMH,0,0,0,0,0,0
43,4,OFL,1,6,8,2.1103484751784416,1.9773311882089648,2517
44,4,OFH,0,0,0,0,0,0
45,4,YML,0,0,0,0,0,0
46,4,YMH,0,0,0,0,0,0
47,4,YFL,0,0,0,0,0,0
48,4,YFH,0,0,0,0,0,0
49,5,OML,0,0,0,0,0,0
50,5,OMH,1,7,9,2.244285074020976,2.2128789616530553,1939
51,5,OFL,0,0,0,0,0,0
52,5,OFH,0,0,0,0,0,0
53,5,YML,0,0,0,0,0,0
54,5,YMH,0,0,0,0,0,0
55,5,YFL,0,0,0,0,0,0
56,5,YFH,0,0,0,0,0,0
57,6,OML,0,0,0,0,0,0
58,6,OMH,0,0,0,0,0,0
59,6,OFL,0,0,0,0,0,0
60,6,OFH,0,0,0,0,0,0
61,6,YML,0,0,0,0,0,0
62,6,YMH,0,0,0,0,0,0
63,6,YFL,1,8,12,2.693339011389757,1.8849778662915355,7920
64,6,YFH,0,0,0,0,0,0
65,7,OML,0,0,0,0,0,0
66,7,OMH,1,9,13,2.780943701336235,2.0260484115156627,1215
67,7,OFL,0,0,0,0,0,0
68,7,OFH,1,9,13,2.780943701336235,2.0260484115156627,1215
69,7,YML,0,0,0,0,0,0
70,7,YMH,0,0,0,0,0,0
71,7,YFL,0,0,0,0,0,0
72,7,YFH,0,0,0,0,0,0
73,8,OML,0,0,0,0,0,0
74,8,OMH,0,0,0,0,0,0
75,8,OFL,0,0,0,0,0,0
76,8,OFH,0,0,0,0,0,0
77,8,YML,0,0,0,0,0,0
78,8,YMH,1,10,14,2.18653489658754,2.0704659539449137,773
79,8,YFL,0,0,0,0,0,0
80,8,YFH,1,10,14,2.18653489658754,2.0704659539449137,773
81,9,OML,0,0,0,0,0,0
82,9,OMH,1,11,20,2.2654247628311635,1.5571090579772764,4040
83,9,OFL,0,0,0,0,0,0
84,9,OFH,0,0,0,0,0,0
85,9,YML,0,0,0,0,0,0
86,9,YMH,0,0,0,0,0,0
87,9,YFL,0,0,0,0,0,0
88,9,YFH,0,0,0,0,0,0
89,10,OML,0,0,0,0,0,0
90,10,OMH,0,0,0,0,0,0
91,10,OFL,1,12,21,2.3155565710233477,2.489084684617397,35048
92,10,OFH,0,0,0,0,0,0
93,10,YML,0,0,0,0,0,0
94,10,YMH,0,0,0,0,0,0
95,10,YFL,1,12,21,2.3155565710233477,2.489084684617397,35048
96,10,YFH,0,0,0,0,0,0
97,11,OML,0,0,0,0,0,0
98,11,OMH,0,0,0,0,0,0
99,11,OFL,0,0,0,0,0,0
100,11,OFH,1,13,22,2.783243635869214,1.544461761535906,814
101,11,YML,0,0,0,0,0,0
102,11,YMH,0,0,0,0,0,0
103,11,YFL,0,0,0,0,0,0
104,11,YFH,0,0,0,0,0,0
105,12,OML,1,14,16,2.762892821537092,1.5471951829227506,19228
106,12,OMH,0,0,0,0,0,0
107,12,OFL,1,14,16,2.762892821537092,1.5471951829227506,19228
108,12,OFH,0,0,0,0,0,0
109,12,YML,1,14,16,2.762892821537092,1.5471951829227506,19228
110,12,YMH,0,0,0,0,0,0
111,12,YFL,1,14,16,2.762892821537092,1.5471951829227506,19228
112,12,YFH,0,0,0,0,0,0
113,13,OML,1,15,17,2.5123230292267706,1.964136051294398,8116
114,13,OMH,1,15,17,2.5123230292267706,1.964136051294398,8116
115,13,OFL,1,15,17,2.5123230292267706,1.964136051294398,8116
116,13,OFH,1,15,17,2.5123230292267706,1.964136051294398,8116
117,13,YML,0,0,0,0,0,0
118,13,YMH,0,0,0,0,0,0
119,13,YFL,0,0,0,0,0,0
120,13,YFH,0,0,0,0,0,0
121,14,OML,0,0,0,0,0,0
122,14,OMH,0,0,0,0,0,0
123,14,OFL,0,0,0,0,0,0
124,14,OFH,0,0,0,0,0,0
125,14,YML,0,0,0,0,0,0
126,14,YMH,1,16,18,2.35328890202816,1.7103608100938483,310
127,14,YFL,0,0,0,0,0,0
128,14,YFH,0,0,0,0,0,0
129,15,OML,0,0,0,0,0,0
130,15,OMH,0,0,0,0,0,0
131,15,OFL,0,0,0,0,0,0
132,15,OFH,0,0,0,0,0,0
133,15,YML,0,0,0,0,0,0
134,15,YMH,1,17,19,2.3534665426839165,2.3998438796213355,310
