index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,0,0,0,0,0,0
4,-1,OFH,0,0,0,0,0,0
5,-1,YML,1,1,5,2.157046772287107,2.0448705817956303,9540
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,1,1,5,2.157046772287107,2.0448705817956303,9540
8,-1,YFH,0,0,0,0,0,0
9,0,OML,1,2,4,2.6312910412440336,2.102480311770252,12986
10,0,OMH,1,2,4,2.6312910412440336,2.102480311770252,12986
11,0,OFL,1,2,4,2.6312910412440336,2.102480311770252,12986
12,0,OFH,1,2,4,2.6312910412440336,2.102480311770252,12986
13,0,YML,0,0,0,0,0,0
14,0,YMH,0,0,0,0,0,0
15,0,YFL,0,0,0,0,0,0
16,0,YFH,0,0,0,0,0,0
17,1,OML,0,0,0,0,0,0
18,1,OMH,0,0,0,0,0,0
19,1,OFL,0,0,0,0,0,0
20,1,OFH,1,3,7,2.120405518106333,2.16630513215173,1628
21,1,YML,0,0,0,0,0,0
22,1,YMH,0,0,0,0,0,0
23,1,YFL,0,0,0,0,0,0
24,1,YFH,0,0,0,0,0,0
25,2,OML,0,0,0,0,0,0
26,2,OMH,0,0,0,0,0,0
27,2,OFL,0,0,0,0,0,0
28,2,OFH,0,0,0,0,0,0
29,2,YML,0,0,0,0,0,0
30,2,YMH,0,0,0,0,0,0
31,2,YFL,1,4,6,2.752240453778737,1.5280614180690786,4752
32,2,YFH,0,0,0,0,0,0
33,3,OML,0,0,0,0,0,0
34,3,OMH,0,0,0,0,0,0
35,3,OFL,0,0,0,0,0,0
36,3,OFH,0,0,0,0,0,0
37,3,YML,1,5,9,2.0179691383210505,2.091094638037681,15264
38,3,YMH,0,0,0,0,0,0
39,3,YFL,1,5,9,2.0179691383210505,2.091094638037681,15264
40,3,YFH,0,0,0,0,0,0
41,4,OML,0,0,0,0,0,0
42,4,OMH,1,6,8,2.2874531577314583,2.4738593012587264,2982
43,4,OFL,0,0,0,0,0,0
44,4,OFH,1,6,8,2.2874531577314583,2.4738593012587264,2982
45,4,YML,0,0,0,0,0,0
46,4,YMH,1,6,8,2.2874531577314583,2.4738593012587264,2982
47,4,YFL,0,0,0,0,0,0
48,4,YFH,1,6,8,2.2874531577314583,2.4738593012587264,2982
49,5,OML,0,0,0,0,0,0
50,5,OMH,1,7,16,2.2512657678187047,1.5266602962656664,15904
51,5,OFL,0,0,0,0,0,0
52,5,OFH,1,7,16,2.2512657678187047,1.5266602962656664,15904
53,5,YML,0,0,0,0,0,0
54,5,YMH,1,7,16,2.2512657678187047,1.5266602962656664,15904
55,5,YFL,0,0,0,0,0,0
56,5,YFH,1,7,16,2.2512657678187047,1.5266602962656664,15904
57,6,OML,0,0,0,0,0,0
58,6,OMH,0,0,0,0,0,0
59,6,OFL,1,8,10,2.295756973984403,2.3320026454102334,5762
60,6,OFH,0,0,0,0,0,0
61,6,YML,0,0,0,0,0,0
62,6,YMH,0,0,0,0,0,0
63,6,YFL,0,0,0,0,0,0
64,6,YFH,0,0,0,0,0,0
65,7,OML,0,0,0,0,0,0
66,7,OMH,0,0,0,0,0,0
67,7,OFL,0,0,0,0,0,0
68,7,OFH,0,0,0,0,0,0
69,7,YML,0,0,0,0,0,0
70,7,YMH,1,9,18,2.8174895741205894,2.138036184214588,3865
71,7,YFL,0,0,0,0,0,0
72,7,YFH,1,9,18,2.8174895741205894,2.138036184214588,3865
73,8,OML,0,0,0,0,0,0
74,8,OMH,1,10,14,2.6215346914144586,2.2125214544565788,1215
75,8,OFL,0,0,0,0,0,0
76,8,OFH,1,10,14,2.6215346914144586,2.2125214544565788,1215
77,8,YML,0,0,0,0,0,0
78,8,YMH,0,0,0,0,0,0
79,8,YFL,0,0,0,0,0,0
80,8,YFH,0,0,0,0,0,0
81,9,OML,0,0,0,0,0,0
82,9,OMH,0,0,0,0,0,0
83,9,OFL,0,0,0,0,0,0
84,9,OFH,0,0,0,0,0,0
85,9,YML,0,0,0,0,0,0
86,9,YMH,0,0,0,0,0,0
87,9,YFL,1,11,15,2.4378431819167727,2.3232023084053592,1980
88,9,YFH,0,0,0,0,0,0
89,10,OML,0,0,0,0,0,0
90,10,OMH,1,12,14,2.4264195615278314,1.6954822678916048,729
91,10,OFL,0,0,0,0,0,0
92,10,OFH,1,12,14,2.4264195615278314,1.6954822678916048,729
93,10,YML,0,0,0,0,0,0
94,10,YMH,0,0,0,0,0,0
95,10,YFL,0,0,0,0,0,0
96,10,YFH,0,0,0,0,0,0
97,11,OML,0,0,0,0,0,0
98,11,OMH,0,0,0,0,0,0
99,11,OFL,1,13,15,2.796710518525699,2.1261461586750157,1440
100,11,OFH,0,0,0,0,0,0
101,11,YML,0,0,0,0,0,0
102,11,YMH,0,0,0,0,0,0
103,11,YFL,0,0,0,0,0,0
104,11,YFH,0,0,0,0,0,0
105,12,OML,0,0,0,0,0,0
106,12,OMH,0,0,0,0,0,0
107,12,OFL,1,14,23,2.1745077203331644,1.7989762140437513,4802
108,12,OFH,0,0,0,0,0,0
109,12,YML,0,0,0,0,0,0
110,12,YMH,0,0,0,0,0,0
111,12,YFL,0,0,0,0,0,0
112,12,YFH,0,0,0,0,0,0
113,13,OML,1,15,17,2.3221852391949556,1.7067319770752372,6294
114,13,OMH,0,0,0,0,0,0
115,13,OFL,1,15,17,2.3221852391949556,1.7067319770752372,6294
116,13,OFH,0,0,0,0,0,0
117,13,YML,0,0,0,0,0,0
118,13,YMH,0,0,0,0,0,0
119,13,YFL,0,0,0,0,0,0
120,13,YFH,0,0,0,0,0,0
121,14,OML,1,16,20,2.3787701106582895,1.6374961700696535,10412
122,14,OMH,1,16,20,2.3787701106582895,1.6374961700696535,10412
123,14,OFL,0,0,0,0,0,0
124,14,OFH,0,0,0,0,0,0
125,14,YML,0,0,0,0,0,0
126,14,YMH,0,0,0,0,0,0
127,14,YFL,0,0,0,0,0,0
128,14,YFH,0,0,0,0,0,0
129,15,OML,0,0,0,0,0,0
130,15,OMH,0,0,0,0,0,0
131,15,OFL,0,0,0,0,0,0
132,15,OFH,0,0,0,0,0,0
