index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,0,0,0,0,0,0
4,-1,OFH,0,0,0,0,0,0
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,1,1,5,2.487896666562788,2.207810759190615,5590
8,-1,YFH,1,1,5,2.487896666562788,2.207810759190615,5590
9,0,OML,1,2,11,2.164525436727004,1.5580209897025723,20824
10,0,OMH,1,2,11,2.164525436727004,1.5580209897025723,20824
11,0,OFL,0,0,0,0,0,0
12,0,OFH,0,0,0,0,0,0
13,0,YML,0,0,0,0,0,0
14,0,YMH,0,0,0,0,0,0
15,0,YFL,0,0,0,0,0,0
16,0,YFH,0,0,0,0,0,0
17,1,OML,0,0,0,0,0,0
18,1,OMH,1,3,12,2.2365939646422297,1.582928653133965,9720
19,1,OFL,0,0,0,0,0,0
20,1,OFH,1,3,12,2.2365939646422297,1.582928653133965,9720
21,1,YML,0,0,0,0,0,0
22,1,YMH,0,0,0,0,0,0
23,1,YFL,0,0,0,0,0,0
24,1,YFH,0,0,0,0,0,0
25,2,OML,0,0,0,0,0,0
26,2,OMH,0,0,0,0,0,0
27,2,OFL,0,0,0,0,0,0
28,2,OFH,0,0,0,0,0,0
29,2,YML,1,4,8,2.120614692860344,2.3096013770030224,2353
30,2,YMH,1,4,8,2.120614692860344,2.3096013770030224,2353
31,2,YFL,0,0,0,0,0,0
32,2,YFH,0,0,0,0,0,0
33,3,OML,0,0,0,0,0,0
34,3,OMH,0,0,0,0,0,0
35,3,OFL,0,0,0,0,0,0
36,3,OFH,0,0,0,0,0,0
37,3,YML,1,5,7,2.4237950819921568,2.086195000964957,4406
38,3,YMH,0,0,0,0,0,0
39,3,YFL,0,0,0,0,0,0
40,3,YFH,0,0,0,0,0,0
41,4,OML,1,6,15,2.7909340803106404,2.3526606141126565,13015
42,4,OMH,1,6,15,2.7909340803106404,2.3526606141126565,13015
43,4,OFL,0,0,0,0,0,0
44,4,OFH,0,0,0,0,0,0
45,4,YML,0,0,0,0,0,0
46,4,YMH,0,0,0,0,0,0
47,4,YFL,0,0,0,0,0,0
48,4,YFH,0,0,0,0,0,0
49,5,OML,0,0,0,0,0,0
50,5,OMH,0,0,0,0,0,0
51,5,OFL,0,0,0,0,0,0
52,5,OFH,1,7,16,2.3380271578563856,1.6498409718946987,3315
53,5,YML,0,0,0,0,0,0
54,5,YMH,0,0,0,0,0,0
55,5,YFL,0,0,0,0,0,0
56,5,YFH,1,7,16,2.3380271578563856,1.6498409718946987,3315
57,6,OML,1,8,17,2.4582904786820667,1.6352434516582837,39648
58,6,OMH,1,8,17,2.4582904786820667,1.6352434516582837,39648
59,6,OFL,0,0,0,0,0,0
60,6,OFH,0,0,0,0,0,0
61,6,YML,1,8,17,2.4582904786820667,1.6352434516582837,39648
62,6,YMH,1,8,17,2.4582904786820667,1.6352434516582837,39648
63,6,YFL,0,0,0,0,0,0
64,6,YFH,0,0,0,0,0,0
65,7,OML,1,9,13,2.4697693313146356,2.3558249311978776,5411
66,7,OMH,1,9,13,2.4697693313146356,2.3558249311978776,5411
67,7,OFL,1,9,13,2.4697693313146356,2.3558249311978776,5411
68,7,OFH,1,9,13,2.4697693313146356,2.3558249311978776,5411
69,7,YML,0,0,0,0,0,0
70,7,YMH,0,0,0,0,0,0
71,7,YFL,0,0,0,0,0,0
72,7,YFH,0,0,0,0,0,0
73,8,OML,0,0,0,0,0,0
74,8,OMH,0,0,0,0,0,0
75,8,OFL,0,0,0,0,0,0
76,8,OFH,0,0,0,0,0,0
77,8,YML,1,10,12,2.5535114953878604,1.8308113346202601,6883
78,8,YMH,1,10,12,2.5535114953878604,1.8308113346202601,6883
79,8,YFL,1,10,12,2.5535114953878604,1.8308113346202601,6883
80,8,YFH,1,10,12,2.5535114953878604,1.8308113346202601,6883
81,9,OML,0,0,0,0,0,0
82,9,OMH,0,0,0,0,0,0
83,9,OFL,0,0,0,0,0,0
84,9,OFH,0,0,0,0,0,0
85,9,YML,1,11,13,2.1371816373059005,2.0529870722399557,6883
86,9,YMH,1,11,13,2.1371816373059005,2.0529870722399557,6883
87,9,YFL,1,11,13,2.1371816373059005,2.0529870722399557,6883
88,9,YFH,1,11,13,2.1371816373059005,2.0529870722399557,6883
89,10,OML,0,0,0,0,0,0
90,10,OMH,1,12,21,2.547984257108,2.4719306617379253,3976
91,10,OFL,0,0,0,0,0,0
92,10,OFH,1,12,21,2.547984257108,2.4719306617379253,3976
93,10,YML,0,0,0,0,0,0
94,10,YMH,1,12,21,2.547984257108,2.4719306617379253,3976
95,10,YFL,0,0,0,0,0,0
96,10,YFH,1,12,21,2.547984257108,2.4719306617379253,3976
97,11,OML,0,0,0,0,0,0
98,11,OMH,1,13,15,2.8665046381708694,2.4993999720097726,1212
99,11,OFL,0,0,0,0,0,0
100,11,OFH,0,0,0,0,0,0
101,11,YML,0,0,0,0,0,0
102,11,YMH,0,0,0,0,0,0
103,11,YFL,0,0,0,0,0,0
104,11,YFH,0,0,0,0,0,0
105,12,OML,1,14,18,2.1866222772917836,2.168357006135174,20030
106,12,OMH,0,0,0,0,0,0
107,12,OFL,1,14,18,2.1866222772917836,2.168357006135174,20030
108,12,OFH,0,0,0,0,0,0
109,12,YML,1,14,18,2.1866222772917836,2.168357006135174,20030
110,12,YMH,0,0,0,0,0,0
111,12,YFL,1,14,18,2.1866222772917836,2.168357006135174,20030
112,12,YFH,0,0,0,0,0,0
113,13,OML,0,0,0,0,0,0
114,13,OMH,1,15,17,2.4401529821098897,2.001992338393031,1192
115,13,OFL,0,0,0,0,0,0
116,13,OFH,1,15,17,2.4401529821098897,2.001992338393031,1192
117,13,YML,0,0,0,0,0,0
118,13,YMH,1,15,17,2.4401529821098897,2.001992338393031,1192
119,13,YFL,0,0,0,0,0,0
120,13,YFH,1,15,17,2.4401529821098897,2.001992338393031,1192
121,14,OML,0,0,0,0,0,0
122,14,OMH,0,0,0,0,0,0
123,14,OFL,0,0,0,0,0,0
124,14,OFH,0,0,0,0,0,0
125,14,YML,1,16,18,2.7546491578364645,2.290401377931004,11013
