index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,1,1,5,2.6477231426083425,2.052719534388018,10490
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,1,1,5,2.6477231426083425,2.052719534388018,10490
4,-1,OFH,0,0,0,0,0,0
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,0,0,0,0,0,0
8,-1,YFH,0,0,0,0,0,0
9,0,OML,0,0,0,0,0,0
10,0,OMH,0,0,0,0,0,0
11,0,OFL,0,0,0,0,0,0
12,0,OFH,0,0,0,0,0,0
13,0,YML,0,0,0,0,0,0
14,0,YMH,0,0,0,0,0,0
15,0,YFL,0,0,0,0,0,0
16,0,YFH,1,2,4,2.138326538397405,1.5533416777006495,153
17,1,OML,1,3,7,2.229030778632657,1.6150933328696393,21644
18,1,OMH,1,3,7,2.229030778632657,1.6150933328696393,21644
19,1,OFL,1,3,7,2.229030778632657,1.6150933328696393,21644
20,1,OFH,1,3,7,2.229030778632657,1.6150933328696393,21644
21,1,YML,0,0,0,0,0,0
22,1,YMH,0,0,0,0,0,0
23,1,YFL,0,0,0,0,0,0
24,1,YFH,0,0,0,0,0,0
