index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,0,0,0,0,0,0
4,-1,OFH,0,0,0,0,0,0
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,1,1,5,2.635645748554369,2.2316150994669255,5590
8,-1,YFH,1,1,5,2.635645748554369,2.2316150994669255,5590
9,0,OML,0,0,0,0,0,0
10,0,OMH,0,0,0,0,0,0
11,0,OFL,0,0,0,0,0,0
12,0,OFH,0,0,0,0,0,0
13,0,YML,0,0,0,0,0,0
14,0,YMH,0,0,0,0,0,0
15,0,YFL,1,2,11,2.540740088901832,2.0607964545557254,3960
16,0,YFH,0,0,0,0,0,0
17,1,OML,0,0,0,0,0,0
18,1,OMH,0,0,0,0,0,0
19,1,OFL,0,0,0,0,0,0
20,1,OFH,0,0,0,0,0,0
21,1,YML,0,0,0,0,0,0
22,1,YMH,1,3,12,2.8931026121908694,1.6432393183075487,6184
23,1,YFL,0,0,0,0,0,0
24,1,YFH,1,3,12,2.8931026121908694,1.6432393183075487,6184
25,2,OML,0,0,0,0,0,0
26,2,OMH,0,0,0,0,0,0
27,2,OFL,1,4,13,2.683364346101982,1.6966212464965,10088
28,2,OFH,1,4,13,2.683364346101982,1.6966212464965,10088
29,2,YML,0,0,0,0,0,0
30,2,YMH,0,0,0,0,0,0
31,2,YFL,1,4,13,2.683364346101982,1.6966212464965,10088
32,2,YFH,1,4,13,2.683364346101982,1.6966212464965,10088
33,3,OML,1,5,14,2.588603132314116,1.6090815198292396,39648
34,3,OMH,1,5,14,2.588603132314116,1.6090815198292396,39648
35,3,OFL,0,0,0,0,0,0
36,3,OFH,0,0,0,0,0,0
37,3,YML,1,5,14,2.588603132314116,1.6090815198292396,39648
38,3,YMH,1,5,14,2.588603132314116,1.6090815198292396,39648
39,3,YFL,0,0,0,0,0,0
40,3,YFH,0,0,0,0,0,0
41,4,OML,0,0,0,0,0,0
42,4,OMH,0,0,0,0,0,0
43,4,OFL,0,0,0,0,0,0
44,4,OFH,1,6,15,2.5816892333326407,1.8928669928944835,2035
45,4,YML,0,0,0,0,0,0
46,4,YMH,0,0,0,0,0,0
47,4,YFL,0,0,0,0,0,0
48,4,YFH,0,0,0,0,0,0
49,5,OML,1,7,16,2.2485567736208427,1.8732432104308496,10822
50,5,OMH,1,7,16,2.2485567736208427,1.8732432104308496,10822
51,5,OFL,1,7,16,2.2485567736208427,1.8732432104308496,10822
52,5,OFH,1,7,16,2.2485567736208427,1.8732432104308496,10822
53,5,YML,0,0,0,0,0,0
54,5,YMH,0,0,0,0,0,0
55,5,YFL,0,0,0,0,0,0
56,5,YFH,0,0,0,0,0,0
57,6,OML,0,0,0,0,0,0
58,6,OMH,0,0,0,0,0,0
59,6,OFL,0,0,0,0,0,0
60,6,OFH,1,8,17,2.0779256815617875,1.7992882944284507,814
61,6,YML,0,0,0,0,0,0
62,6,YMH,0,0,0,0,0,0
63,6,YFL,0,0,0,0,0,0
64,6,YFH,0,0,0,0,0,0
65,7,OML,0,0,0,0,0,0
66,7,OMH,0,0,0,0,0,0
67,7,OFL,0,0,0,0,0,0
68,7,OFH,0,0,0,0,0,0
69,7,YML,0,0,0,0,0,0
70,7,YMH,0,0,0,0,0,0
71,7,YFL,1,9,18,2.6790829932108022,2.3436274148594953,15840
72,7,YFH,0,0,0,0,0,0
73,8,OML,0,0,0,0,0,0
74,8,OMH,0,0,0,0,0,0
75,8,OFL,0,0,0,0,0,0
76,8,OFH,0,0,0,0,0,0
77,8,YML,1,10,12,2.5452358436033116,2.2747843797073726,4406
78,8,YMH,0,0,0,0,0,0
79,8,YFL,0,0,0,0,0,0
80,8,YFH,0,0,0,0,0,0
81,9,OML,0,0,0,0,0,0
82,9,OMH,0,0,0,0,0,0
83,9,OFL,1,11,20,2.3846181443177508,1.62453140326933,19208
84,9,OFH,0,0,0,0,0,0
85,9,YML,0,0,0,0,0,0
86,9,YMH,0,0,0,0,0,0
87,9,YFL,0,0,0,0,0,0
88,9,YFH,0,0,0,0,0,0
89,10,OML,0,0,0,0,0,0
90,10,OMH,1,12,14,2.0053841108070882,1.6789387848597555,1192
91,10,OFL,0,0,0,0,0,0
92,10,OFH,1,12,14,2.0053841108070882,1.6789387848597555,1192
93,10,YML,0,0,0,0,0,0
94,10,YMH,1,12,14,2.0053841108070882,1.6789387848597555,1192
95,10,YFL,0,0,0,0,0,0
96,10,YFH,1,12,14,2.0053841108070882,1.6789387848597555,1192
97,11,OML,0,0,0,0,0,0
98,11,OMH,0,0,0,0,0,0
99,11,OFL,0,0,0,0,0,0
100,11,OFH,0,0,0,0,0,0
101,11,YML,1,13,17,2.980090364170951,1.6993168300739008,9412
102,11,YMH,1,13,17,2.980090364170951,1.6993168300739008,9412
103,11,YFL,0,0,0,0,0,0
104,11,YFH,0,0,0,0,0,0
105,12,OML,1,14,18,2.7926129008472285,2.4471628142704898,14524
106,12,OMH,0,0,0,0,0,0
107,12,OFL,0,0,0,0,0,0
108,12,OFH,0,0,0,0,0,0
109,12,YML,1,14,18,2.7926129008472285,2.4471628142704898,14524
110,12,YMH,0,0,0,0,0,0
111,12,YFL,0,0,0,0,0,0
112,12,YFH,0,0,0,0,0,0
113,13,OML,0,0,0,0,0,0
114,13,OMH,0,0,0,0,0,0
115,13,OFL,0,0,0,0,0,0
116,13,OFH,0,0,0,0,0,0
117,13,YML,0,0,0,0,0,0
118,13,YMH,1,15,17,2.305550503019888,2.001784982090061,775
119,13,YFL,0,0,0,0,0,0
120,13,YFH,0,0,0,0,0,0
121,14,OML,0,0,0,0,0,0
122,14,OMH,1,16,20,2.1806070515556097,1.8898789884642546,5300
123,14,OFL,0,0,0,0,0,0
124,14,OFH,0,0,0,0,0,0
125,14,YML,0,0,0,0,0,0
126,14,YMH,1,16,20,2.1806070515556097,1.8898789884642546,5300
127,14,YFL,0,0,0,0,0,0
128,14,YFH,0,0,0,0,0,0
129,15,OML,0,0,0,0,0,0
130,15,OMH,0,0,0,0,0,0
131,15,OFL,1,17,19,2.6997282312440367,1.8669351504777567,6739
