index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,1,1,5,2.4415468017948916,2.1999656558695406,10952
4,-1,OFH,0,0,0,0,0,0
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,1,1,5,2.4415468017948916,2.1999656558695406,10952
8,-1,YFH,0,0,0,0,0,0
9,0,OML,1,2,6,2.115789700042706,1.5379777041553666,12390
10,0,OMH,1,2,6,2.115789700042706,1.5379777041553666,12390
11,0,OFL,0,0,0,0,0,0
12,0,OFH,0,0,0,0,0,0
13,0,YML,1,2,6,2.115789700042706,1.5379777041553666,12390
14,0,YMH,1,2,6,2.115789700042706,1.5379777041553666,12390
15,0,YFL,0,0,0,0,0,0
16,0,YFH,0,0,0,0,0,0
17,1,OML,0,0,0,0,0,0
18,1,OMH,0,0,0,0,0,0
19,1,OFL,0,0,0,0,0,0
20,1,OFH,0,0,0,0,0,0
21,1,YML,1,3,5,2.2862118652099266,1.9983746806152944,2754
22,1,YMH,0,0,0,0,0,0
23,1,YFL,0,0,0,0,0,0
24,1,YFH,0,0,0,0,0,0
25,2,OML,0,0,0,0,0,0
26,2,OMH,1,4,8,2.874444885791504,2.458187716463515,5300
27,2,OFL,0,0,0,0,0,0
28,2,OFH,0,0,0,0,0,0
29,2,YML,0,0,0,0,0,0
30,2,YMH,1,4,8,2.874444885791504,2.458187716463515,5300
31,2,YFL,0,0,0,0,0,0
32,2,YFH,0,0,0,0,0,0
33,3,OML,1,5,7,2.002765008234779,1.798547165515091,12018
34,3,OMH,0,0,0,0,0,0
35,3,OFL,1,5,7,2.002765008234779,1.798547165515091,12018
36,3,OFH,0,0,0,0,0,0
37,3,YML,1,5,7,2.002765008234779,1.798547165515091,12018
38,3,YMH,0,0,0,0,0,0
39,3,YFL,1,5,7,2.002765008234779,1.798547165515091,12018
40,3,YFH,0,0,0,0,0,0
41,4,OML,0,0,0,0,0,0
42,4,OMH,0,0,0,0,0,0
43,4,OFL,0,0,0,0,0,0
44,4,OFH,0,0,0,0,0,0
45,4,YML,0,0,0,0,0,0
46,4,YMH,1,6,10,2.51744897525467,2.479416916943603,3092
47,4,YFL,0,0,0,0,0,0
48,4,YFH,1,6,10,2.51744897525467,2.479416916943603,3092
49,5,OML,0,0,0,0,0,0
50,5,OMH,0,0,0,0,0,0
51,5,OFL,0,0,0,0,0,0
52,5,OFH,0,0,0,0,0,0
53,5,YML,1,7,9,2.0158811254581996,1.9477579919534125,4406
54,5,YMH,0,0,0,0,0,0
55,5,YFL,0,0,0,0,0,0
56,5,YFH,0,0,0,0,0,0
57,6,OML,0,0,0,0,0,0
58,6,OMH,0,0,0,0,0,0
59,6,OFL,0,0,0,0,0,0
60,6,OFH,0,0,0,0,0,0
61,6,YML,0,0,0,0,0,0
62,6,YMH,1,8,12,2.215017936928265,1.5492110146564155,1292
63,6,YFL,0,0,0,0,0,0
64,6,YFH,0,0,0,0,0,0
65,7,OML,0,0,0,0,0,0
66,7,OMH,0,0,0,0,0,0
67,7,OFL,0,0,0,0,0,0
68,7,OFH,0,0,0,0,0,0
69,7,YML,0,0,0,0,0,0
70,7,YMH,1,9,13,2.7320856754793565,1.5349090729237467,1932
71,7,YFL,0,0,0,0,0,0
72,7,YFH,1,9,13,2.7320856754793565,1.5349090729237467,1932
73,8,OML,0,0,0,0,0,0
74,8,OMH,0,0,0,0,0,0
75,8,OFL,1,10,19,2.9778627411099645,1.650962712677634,40352
76,8,OFH,1,10,19,2.9778627411099645,1.650962712677634,40352
77,8,YML,0,0,0,0,0,0
78,8,YMH,0,0,0,0,0,0
79,8,YFL,1,10,19,2.9778627411099645,1.650962712677634,40352
80,8,YFH,1,10,19,2.9778627411099645,1.650962712677634,40352
81,9,OML,0,0,0,0,0,0
82,9,OMH,0,0,0,0,0,0
83,9,OFL,0,0,0,0,0,0
84,9,OFH,1,11,20,2.0018883572465542,1.800733789078483,814
85,9,YML,0,0,0,0,0,0
86,9,YMH,0,0,0,0,0,0
87,9,YFL,0,0,0,0,0,0
88,9,YFH,0,0,0,0,0,0
89,10,OML,1,12,21,2.4012780426848255,1.8959334082678203,27055
90,10,OMH,1,12,21,2.4012780426848255,1.8959334082678203,27055
91,10,OFL,1,12,21,2.4012780426848255,1.8959334082678203,27055
92,10,OFH,1,12,21,2.4012780426848255,1.8959334082678203,27055
93,10,YML,0,0,0,0,0,0
94,10,YMH,0,0,0,0,0,0
95,10,YFL,0,0,0,0,0,0
96,10,YFH,0,0,0,0,0,0
97,11,OML,0,0,0,0,0,0
98,11,OMH,1,13,17,2.3440675000538875,2.185995259894985,4970
99,11,OFL,0,0,0,0,0,0
100,11,OFH,1,13,17,2.3440675000538875,2.185995259894985,4970
101,11,YML,0,0,0,0,0,0
102,11,YMH,1,13,17,2.3440675000538875,2.185995259894985,4970
103,11,YFL,0,0,0,0,0,0
104,11,YFH,1,13,17,2.3440675000538875,2.185995259894985,4970
105,12,OML,0,0,0,0,0,0
106,12,OMH,0,0,0,0,0,0
107,12,OFL,0,0,0,0,0,0
108,12,OFH,0,0,0,0,0,0
109,12,YML,0,0,0,0,0,0
110,12,YMH,0,0,0,0,0,0
111,12,YFL,1,14,23,2.3265332923705224,1.8198807873876781,4472
112,12,YFH,1,14,23,2.3265332923705224,1.8198807873876781,4472
113,13,OML,1,15,19,2.8642248428125896,2.4536991828841286,14524
114,13,OMH,0,0,0,0,0,0
115,13,OFL,0,0,0,0,0,0
116,13,OFH,0,0,0,0,0,0
117,13,YML,1,15,19,2.8642248428125896,2.4536991828841286,14524
118,13,YMH,0,0,0,0,0,0
119,13,YFL,0,0,0,0,0,0
120,13,YFH,0,0,0,0,0,0
121,14,OML,0,0,0,0,0,0
122,14,OMH,0,0,0,0,0,0
123,14,OFL,0,0,0,0,0,0
124,14,OFH,0,0,0,0,0,0
125,14,YML,1,16,20,2.397163163352328,1.6802928213423236,7344
126,14,YMH,0,0,0,0,0,0
127,14,YFL,0,0,0,0,0,0
128,14,YFH,0,0,0,0,0,0
129,15,OML,0,0,0,0,0,0
