index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,1,1,5,2.9459251738150427,1.5164654883771327,7020
4,-1,OFH,1,1,5,2.9459251738150427,1.5164654883771327,7020
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,0,0,0,0,0,0
8,-1,YFH,0,0,0,0,0,0
9,0,OML,1,2,6,2.3993661369589168,1.6700866168870072,16784
10,0,OMH,0,0,0,0,0,0
11,0,OFL,1,2,6,2.3993661369589168,1.6700866168870072,16784
12,0,OFH,0,0,0,0,0,0
13,0,YML,0,0,0,0,0,0
14,0,YMH,0,0,0,0,0,0
15,0,YFL,0,0,0,0,0,0
16,0,YFH,0,0,0,0,0,0
17,1,OML,0,0,0,0,0,0
18,1,OMH,0,0,0,0,0,0
19,1,OFL,0,0,0,0,0,0
20,1,OFH,0,0,0,0,0,0
21,1,YML,0,0,0,0,0,0
22,1,YMH,0,0,0,0,0,0
23,1,YFL,0,0,0,0,0,0
24,1,YFH,1,3,7,2.5788437461988654,1.8434709257031463,256
