index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,0,0,0,0,0,0
4,-1,OFH,1,1,5,2.1687386217033393,2.309494933031683,1657
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,0,0,0,0,0,0
8,-1,YFH,1,1,5,2.1687386217033393,2.309494933031683,1657
9,0,OML,1,2,6,2.885694877549548,2.4881533924619768,1795
10,0,OMH,0,0,0,0,0,0
11,0,OFL,0,0,0,0,0,0
12,0,OFH,0,0,0,0,0,0
13,0,YML,0,0,0,0,0,0
14,0,YMH,0,0,0,0,0,0
15,0,YFL,0,0,0,0,0,0
16,0,YFH,0,0,0,0,0,0
17,1,OML,1,3,5,2.0061733988445547,1.806270491381419,10070
18,1,OMH,0,0,0,0,0,0
19,1,OFL,1,3,5,2.0061733988445547,1.806270491381419,10070
20,1,OFH,0,0,0,0,0,0
21,1,YML,0,0,0,0,0,0
22,1,YMH,0,0,0,0,0,0
23,1,YFL,0,0,0,0,0,0
24,1,YFH,0,0,0,0,0,0
25,2,OML,1,4,13,2.566551658181191,2.3551589608844763,64096
26,2,OMH,0,0,0,0,0,0
27,2,OFL,1,4,13,2.566551658181191,2.3551589608844763,64096
28,2,OFH,0,0,0,0,0,0
29,2,YML,1,4,13,2.566551658181191,2.3551589608844763,64096
30,2,YMH,0,0,0,0,0,0
31,2,YFL,1,4,13,2.566551658181191,2.3551589608844763,64096
32,2,YFH,0,0,0,0,0,0
33,3,OML,0,0,0,0,0,0
34,3,OMH,0,0,0,0,0,0
35,3,OFL,0,0,0,0,0,0
36,3,OFH,0,0,0,0,0,0
37,3,YML,0,0,0,0,0,0
38,3,YMH,1,5,7,2.819670823670641,2.106175633999986,1240
39,3,YFL,0,0,0,0,0,0
40,3,YFH,0,0,0,0,0,0
41,4,OML,0,0,0,0,0,0
42,4,OMH,0,0,0,0,0,0
43,4,OFL,0,0,0,0,0,0
44,4,OFH,0,0,0,0,0,0
45,4,YML,0,0,0,0,0,0
46,4,YMH,0,0,0,0,0,0
47,4,YFL,1,6,8,2.6476379102858907,1.663878135109416,5366
48,4,YFH,1,6,8,2.6476379102858907,1.663878135109416,5366
49,5,OML,1,7,9,2.314660061880035,1.750176534336765,4308
50,5,OMH,0,0,0,0,0,0
51,5,OFL,0,0,0,0,0,0
52,5,OFH,0,0,0,0,0,0
53,5,YML,0,0,0,0,0,0
54,5,YMH,0,0,0,0,0,0
55,5,YFL,0,0,0,0,0,0
56,5,YFH,0,0,0,0,0,0
57,6,OML,1,8,12,2.842994688787142,2.4681880840584,4487
58,6,OMH,0,0,0,0,0,0
59,6,OFL,0,0,0,0,0,0
60,6,OFH,0,0,0,0,0,0
61,6,YML,0,0,0,0,0,0
62,6,YMH,0,0,0,0,0,0
63,6,YFL,0,0,0,0,0,0
64,6,YFH,0,0,0,0,0,0
65,7,OML,0,0,0,0,0,0
66,7,OMH,0,0,0,0,0,0
67,7,OFL,0,0,0,0,0,0
68,7,OFH,0,0,0,0,0,0
69,7,YML,0,0,0,0,0,0
70,7,YMH,1,9,18,2.6101639534785277,2.0082523178665594,2585
71,7,YFL,0,0,0,0,0,0
72,7,YFH,0,0,0,0,0,0
73,8,OML,0,0,0,0,0,0
74,8,OMH,0,0,0,0,0,0
75,8,OFL,0,0,0,0,0,0
76,8,OFH,0,0,0,0,0,0
77,8,YML,0,0,0,0,0,0
78,8,YMH,1,10,12,2.070663704229672,1.7209447772024187,775
79,8,YFL,0,0,0,0,0,0
80,8,YFH,0,0,0,0,0,0
81,9,OML,0,0,0,0,0,0
82,9,OMH,1,11,15,2.608622677248417,2.047388587560719,4970
83,9,OFL,0,0,0,0,0,0
84,9,OFH,1,11,15,2.608622677248417,2.047388587560719,4970
85,9,YML,0,0,0,0,0,0
86,9,YMH,1,11,15,2.608622677248417,2.047388587560719,4970
87,9,YFL,0,0,0,0,0,0
88,9,YFH,1,11,15,2.608622677248417,2.047388587560719,4970
89,10,OML,0,0,0,0,0,0
90,10,OMH,1,12,21,2.446187447599931,1.8365288106325979,6464
91,10,OFL,0,0,0,0,0,0
92,10,OFH,0,0,0,0,0,0
93,10,YML,0,0,0,0,0,0
94,10,YMH,0,0,0,0,0,0
95,10,YFL,0,0,0,0,0,0
96,10,YFH,0,0,0,0,0,0
97,11,OML,0,0,0,0,0,0
98,11,OMH,1,13,17,2.430375846598863,1.6328470118605516,1215
99,11,OFL,0,0,0,0,0,0
100,11,OFH,1,13,17,2.430375846598863,1.6328470118605516,1215
101,11,YML,0,0,0,0,0,0
102,11,YMH,0,0,0,0,0,0
103,11,YFL,0,0,0,0,0,0
104,11,YFH,0,0,0,0,0,0
105,12,OML,1,14,23,2.2644492751875864,1.648175766698277,24780
106,12,OMH,1,14,23,2.2644492751875864,1.648175766698277,24780
107,12,OFL,0,0,0,0,0,0
108,12,OFH,0,0,0,0,0,0
109,12,YML,1,14,23,2.2644492751875864,1.648175766698277,24780
110,12,YMH,1,14,23,2.2644492751875864,1.648175766698277,24780
111,12,YFL,0,0,0,0,0,0
112,12,YFH,0,0,0,0,0,0
113,13,OML,0,0,0,0,0,0
114,13,OMH,0,0,0,0,0,0
115,13,OFL,0,0,0,0,0,0
116,13,OFH,0,0,0,0,0,0
117,13,YML,1,15,24,2.155625291448724,1.984429678389965,22945
118,13,YMH,1,15,24,2.155625291448724,1.984429678389965,22945
119,13,YFL,1,15,24,2.155625291448724,1.984429678389965,22945
120,13,YFH,1,15,24,2.155625291448724,1.984429678389965,22945
121,14,OML,0,0,0,0,0,0
122,14,OMH,0,0,0,0,0,0
123,14,OFL,0,0,0,0,0,0
124,14,OFH,0,0,0,0,0,0
125,14,YML,0,0,0,0,0,0
126,14,YMH,0,0,0,0,0,0
127,14,YFL,1,16,18,2.060623933115315,2.1634283962024816,5366
128,14,YFH,1,16,18,2.060623933115315,2.1634283962024816,5366
129,15,OML,1,17,19,2.704793793460018,1.6767803821305622,3246
130,15,OMH,1,17,19,2.704793793460018,1.6767803821305622,3246
131,15,OFL,1,17,19,2.704793793460018,1.6767803821305622,3246
