index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,0,0,0,0,0,0
4,-1,OFH,0,0,0,0,0,0
5,-1,YML,1,1,5,2.9094906101233393,2.215705613251137,5882
6,-1,YMH,1,1,5,2.9094906101233393,2.215705613251137,5882
7,-1,YFL,0,0,0,0,0,0
8,-1,YFH,0,0,0,0,0,0
9,0,OML,0,0,0,0,0,0
10,0,OMH,0,0,0,0,0,0
11,0,OFL,1,2,11,2.558643303425589,1.7507514116541842,14040
12,0,OFH,1,2,11,2.558643303425589,1.7507514116541842,14040
13,0,YML,0,0,0,0,0,0
14,0,YMH,0,0,0,0,0,0
15,0,YFL,0,0,0,0,0,0
16,0,YFH,0,0,0,0,0,0
