index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,0,0,0,0,0,0
4,-1,OFH,1,1,5,2.0952810669848585,1.5820589308122588,1657
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,0,0,0,0,0,0
8,-1,YFH,1,1,5,2.0952810669848585,1.5820589308122588,1657
9,0,OML,0,0,0,0,0,0
10,0,OMH,1,2,4,2.8862923940442666,1.7170650122210271,484
11,0,OFL,0,0,0,0,0,0
12,0,OFH,0,0,0,0,0,0
13,0,YML,0,0,0,0,0,0
14,0,YMH,0,0,0,0,0,0
15,0,YFL,0,0,0,0,0,0
16,0,YFH,0,0,0,0,0,0
17,1,OML,0,0,0,0,0,0
18,1,OMH,1,3,5,2.4523826487610667,1.5126711722086434,2916
19,1,OFL,0,0,0,0,0,0
20,1,OFH,1,3,5,2.4523826487610667,1.5126711722086434,2916
21,1,YML,0,0,0,0,0,0
22,1,YMH,0,0,0,0,0,0
23,1,YFL,0,0,0,0,0,0
24,1,YFH,0,0,0,0,0,0
25,2,OML,0,0,0,0,0,0
26,2,OMH,1,4,6,2.6961952888205305,2.46633595231028,1192
27,2,OFL,0,0,0,0,0,0
28,2,OFH,1,4,6,2.6961952888205305,2.46633595231028,1192
29,2,YML,0,0,0,0,0,0
30,2,YMH,1,4,6,2.6961952888205305,2.46633595231028,1192
31,2,YFL,0,0,0,0,0,0
32,2,YFH,1,4,6,2.6961952888205305,2.46633595231028,1192
33,3,OML,0,0,0,0,0,0
34,3,OMH,0,0,0,0,0,0
35,3,OFL,0,0,0,0,0,0
36,3,OFH,0,0,0,0,0,0
37,3,YML,0,0,0,0,0,0
38,3,YMH,0,0,0,0,0,0
39,3,YFL,1,5,14,2.4404419180448156,2.1554508235065155,17888
40,3,YFH,1,5,14,2.4404419180448156,2.1554508235065155,17888
41,4,OML,0,0,0,0,0,0
42,4,OMH,0,0,0,0,0,0
43,4,OFL,1,6,15,2.2671186889343797,1.5496067576813917,5616
44,4,OFH,1,6,15,2.2671186889343797,1.5496067576813917,5616
45,4,YML,0,0,0,0,0,0
46,4,YMH,0,0,0,0,0,0
47,4,YFL,0,0,0,0,0,0
48,4,YFH,0,0,0,0,0,0
49,5,OML,0,0,0,0,0,0
50,5,OMH,0,0,0,0,0,0
51,5,OFL,0,0,0,0,0,0
52,5,OFH,0,0,0,0,0,0
53,5,YML,0,0,0,0,0,0
54,5,YMH,0,0,0,0,0,0
55,5,YFL,0,0,0,0,0,0
56,5,YFH,1,7,9,2.9930197859685723,1.6099912160298664,614
57,6,OML,1,8,10,2.499296627002954,2.1976185544499507,6247
58,6,OMH,1,8,10,2.499296627002954,2.1976185544499507,6247
59,6,OFL,0,0,0,0,0,0
60,6,OFH,0,0,0,0,0,0
61,6,YML,0,0,0,0,0,0
62,6,YMH,0,0,0,0,0,0
63,6,YFL,0,0,0,0,0,0
64,6,YFH,0,0,0,0,0,0
