index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,1,1,5,2.9728221677897775,1.9551109654933223,6507
2,-1,OMH,1,1,5,2.9728221677897775,1.9551109654933223,6507
3,-1,OFL,0,0,0,0,0,0
4,-1,OFH,0,0,0,0,0,0
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,0,0,0,0,0,0
8,-1,YFH,0,0,0,0,0,0
9,0,OML,0,0,0,0,0,0
10,0,OMH,0,0,0,0,0,0
11,0,OFL,0,0,0,0,0,0
12,0,OFH,0,0,0,0,0,0
13,0,YML,1,2,6,2.8008237542873102,2.0558626422474107,4590
14,0,YMH,0,0,0,0,0,0
15,0,YFL,0,0,0,0,0,0
16,0,YFH,0,0,0,0,0,0
17,1,OML,1,3,7,2.2087714560944463,2.3470935596612827,1795
18,1,OMH,0,0,0,0,0,0
19,1,OFL,0,0,0,0,0,0
20,1,OFH,0,0,0,0,0,0
21,1,YML,0,0,0,0,0,0
22,1,YMH,0,0,0,0,0,0
23,1,YFL,0,0,0,0,0,0
24,1,YFH,0,0,0,0,0,0
25,2,OML,0,0,0,0,0,0
26,2,OMH,0,0,0,0,0,0
27,2,OFL,0,0,0,0,0,0
28,2,OFH,0,0,0,0,0,0
29,2,YML,1,4,13,2.0748913554878,1.6341810426070056,11765
30,2,YMH,1,4,13,2.0748913554878,1.6341810426070056,11765
31,2,YFL,0,0,0,0,0,0
32,2,YFH,0,0,0,0,0,0
33,3,OML,0,0,0,0,0,0
34,3,OMH,0,0,0,0,0,0
35,3,OFL,0,0,0,0,0,0
36,3,OFH,0,0,0,0,0,0
37,3,YML,0,0,0,0,0,0
38,3,YMH,0,0,0,0,0,0
39,3,YFL,1,5,7,2.5216079594307947,2.440482619254655,5366
40,3,YFH,1,5,7,2.5216079594307947,2.440482619254655,5366
41,4,OML,0,0,0,0,0,0
42,4,OMH,0,0,0,0,0,0
43,4,OFL,1,6,10,2.7900767575285386,2.1291122612029674,12610
44,4,OFH,1,6,10,2.7900767575285386,2.1291122612029674,12610
45,4,YML,0,0,0,0,0,0
46,4,YMH,0,0,0,0,0,0
47,4,YFL,1,6,10,2.7900767575285386,2.1291122612029674,12610
48,4,YFH,1,6,10,2.7900767575285386,2.1291122612029674,12610
49,5,OML,1,7,11,2.01435025832496,1.5403600267360984,19824
50,5,OMH,1,7,11,2.01435025832496,1.5403600267360984,19824
51,5,OFL,0,0,0,0,0,0
52,5,OFH,0,0,0,0,0,0
53,5,YML,1,7,11,2.01435025832496,1.5403600267360984,19824
54,5,YMH,1,7,11,2.01435025832496,1.5403600267360984,19824
55,5,YFL,0,0,0,0,0,0
56,5,YFH,0,0,0,0,0,0
57,6,OML,0,0,0,0,0,0
58,6,OMH,0,0,0,0,0,0
59,6,OFL,0,0,0,0,0,0
60,6,OFH,0,0,0,0,0,0
61,6,YML,0,0,0,0,0,0
62,6,YMH,0,0,0,0,0,0
63,6,YFL,0,0,0,0,0,0
64,6,YFH,1,8,12,2.230825159195472,1.9004761870246611,256
65,7,OML,1,9,13,2.2023452875508807,2.0554397349441573,13527
66,7,OMH,1,9,13,2.2023452875508807,2.0554397349441573,13527
67,7,OFL,1,9,13,2.2023452875508807,2.0554397349441573,13527
68,7,OFH,1,9,13,2.2023452875508807,2.0554397349441573,13527
69,7,YML,0,0,0,0,0,0
70,7,YMH,0,0,0,0,0,0
71,7,YFL,0,0,0,0,0,0
72,7,YFH,0,0,0,0,0,0
73,8,OML,0,0,0,0,0,0
74,8,OMH,0,0,0,0,0,0
75,8,OFL,1,10,12,2.9343310740938615,2.0856260277616268,5762
76,8,OFH,0,0,0,0,0,0
77,8,YML,0,0,0,0,0,0
78,8,YMH,0,0,0,0,0,0
79,8,YFL,0,0,0,0,0,0
80,8,YFH,0,0,0,0,0,0
81,9,OML,1,11,20,2.20256488008941,2.0708723928756783,5206
82,9,OMH,1,11,20,2.20256488008941,2.0708723928756783,5206
83,9,OFL,0,0,0,0,0,0
84,9,OFH,0,0,0,0,0,0
85,9,YML,0,0,0,0,0,0
86,9,YMH,0,0,0,0,0,0
87,9,YFL,0,0,0,0,0,0
88,9,YFH,0,0,0,0,0,0
89,10,OML,0,0,0,0,0,0
90,10,OMH,0,0,0,0,0,0
91,10,OFL,0,0,0,0,0,0
92,10,OFH,0,0,0,0,0,0
93,10,YML,1,12,14,2.6813484358930255,2.235335292189537,5647
