index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,0,0,0,0,0,0
4,-1,OFH,0,0,0,0,0,0
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,1,1,5,2.4885229493664704,2.354378040655241,1932
7,-1,YFL,0,0,0,0,0,0
8,-1,YFH,1,1,5,2.4885229493664704,2.354378040655241,1932
9,0,OML,0,0,0,0,0,0
10,0,OMH,0,0,0,0,0,0
11,0,OFL,0,0,0,0,0,0
12,0,OFH,0,0,0,0,0,0
13,0,YML,0,0,0,0,0,0
14,0,YMH,0,0,0,0,0,0
15,0,YFL,1,2,4,2.5503034914827794,2.2040055188419663,3354
16,0,YFH,1,2,4,2.5503034914827794,2.2040055188419663,3354
