index,day,segment,game,start,end,vidCoeff,mobCoeff,reach
1,-1,OML,0,0,0,0,0,0
2,-1,OMH,0,0,0,0,0,0
3,-1,OFL,0,0,0,0,0,0
4,-1,OFH,1,1,5,2.462064828610642,2.3482358954728024,1657
5,-1,YML,0,0,0,0,0,0
6,-1,YMH,0,0,0,0,0,0
7,-1,YFL,0,0,0,0,0,0
8,-1,YFH,1,1,5,2.462064828610642,2.3482358954728024,1657
9,0,OML,0,0,0,0,0,0
10,0,OMH,1,2,11,2.9062436363803985,1.843226164441067,6464
11,0,OFL,0,0,0,0,0,0
12,0,OFH,0,0,0,0,0,0
13,0,YML,0,0,0,0,0,0
14,0,YMH,0,0,0,0,0,0
15,0,YFL,0,0,0,0,0,0
16,0,YFH,0,0,0,0,0,0
17,1,OML,1,3,7,2.095214401238414,2.0669264297200405,2603
18,1,OMH,1,3,7,2.095214401238414,2.0669264297200405,2603
19,1,OFL,0,0,0,0,0,0
20,1,OFH,0,0,0,0,0,0
21,1,YML,0,0,0,0,0,0
22,1,YMH,0,0,0,0,0,0
23,1,YFL,0,0,0,0,0,0
24,1,YFH,0,0,0,0,0,0
25,2,OML,0,0,0,0,0,0
26,2,OMH,1,4,6,2.859653628483211,1.9007424156472814,2916
27,2,OFL,0,0,0,0,0,0
28,2,OFH,1,4,6,2.859653628483211,1.9007424156472814,2916
29,2,YML,0,0,0,0,0,0
30,2,YMH,0,0,0,0,0,0
31,2,YFL,0,0,0,0,0,0
32,2,YFH,0,0,0,0,0,0
33,3,OML,1,5,14,2.7811912290765424,2.202696323991243,13015
34,3,OMH,1,5,14,2.7811912290765424,2.202696323991243,13015
35,3,OFL,0,0,0,0,0,0
36,3,OFH,0,0,0,0,0,0
37,3,YML,0,0,0,0,0,0
38,3,YMH,0,0,0,0,0,0
39,3,YFL,0,0,0,0,0,0
40,3,YFH,0,0,0,0,0,0
41,4,OML,0,0,0,0,0,0
42,4,OMH,1,6,10,2.051309289561136,2.4100935603676708,1325
43,4,OFL,0,0,0,0,0,0
44,4,OFH,0,0,0,0,0,0
45,4,YML,0,0,0,0,0,0
46,4,YMH,1,6,10,2.051309289561136,2.4100935603676708,1325
47,4,YFL,0,0,0,0,0,0
48,4,YFH,0,0,0,0,0,0
49,5,OML,0,0,0,0,0,0
50,5,OMH,0,0,0,0,0,0
51,5,OFL,0,0,0,0,0,0
52,5,OFH,0,0,0,0,0,0
53,5,YML,1,7,16,2.401492953806444,2.1036396385665617,22945
54,5,YMH,1,7,16,2.401492953806444,2.1036396385665617,22945
55,5,YFL,1,7,16,2.401492953806444,2.1036396385665617,22945
56,5,YFH,1,7,16,2.401492953806444,2.1036396385665617,22945
57,6,OML,0,0,0,0,0,0
58,6,OMH,0,0,0,0,0,0
59,6,OFL,0,0,0,0,0,0
60,6,OFH,0,0,0,0,0,0
61,6,YML,0,0,0,0,0,0
62,6,YMH,0,0,0,0,0,0
63,6,YFL,0,0,0,0,0,0
64,6,YFH,1,8,10,2.7884709518309254,1.8116045441356836,614
65,7,OML,1,9,18,2.160350766297152,1.9207020960761816,8392
66,7,OMH,0,0,0,0,0,0
67,7,OFL,1,9,18,2.160350766297152,1.9207020960761816,8392
68,7,OFH,0,0,0,0,0,0
69,7,YML,0,0,0,0,0,0
70,7,YMH,0,0,0,0,0,0
71,7,YFL,0,0,0,0,0,0
72,7,YFH,0,0,0,0,0,0
73,8,OML,0,0,0,0,0,0
74,8,OMH,1,10,14,2.3457058685208274,1.5933418416805136,4970
75,8,OFL,0,0,0,0,0,0
76,8,OFH,1,10,14,2.3457058685208274,1.5933418416805136,4970
77,8,YML,0,0,0,0,0,0
78,8,YMH,1,10,14,2.3457058685208274,1.5933418416805136,4970
79,8,YFL,0,0,0,0,0,0
80,8,YFH,1,10,14,2.3457058685208274,1.5933418416805136,4970
81,9,OML,0,0,0,0,0,0
82,9,OMH,1,11,13,2.473326271999147,1.5277461675889719,795
83,9,OFL,0,0,0,0,0,0
84,9,OFH,0,0,0,0,0,0
85,9,YML,0,0,0,0,0,0
86,9,YMH,1,11,13,2.473326271999147,1.5277461675889719,795
87,9,YFL,0,0,0,0,0,0
88,9,YFH,0,0,0,0,0,0
89,10,OML,0,0,0,0,0,0
90,10,OMH,0,0,0,0,0,0
91,10,OFL,0,0,0,0,0,0
92,10,OFH,0,0,0,0,0,0
93,10,YML,0,0,0,0,0,0
94,10,YMH,0,0,0,0,0,0
95,10,YFL,1,12,16,2.427290564358746,2.477785079421793,2236
96,10,YFH,1,12,16,2.427290564358746,2.477785079421793,2236
97,11,OML,1,13,17,2.3802210130061887,1.7318685839212087,2603
98,11,OMH,1,13,17,2.3802210130061887,1.7318685839212087,2603
99,11,OFL,0,0,0,0,0,0
100,11,OFH,0,0,0,0,0,0
101,11,YML,0,0,0,0,0,0
102,11,YMH,0,0,0,0,0,0
103,11,YFL,0,0,0,0,0,0
104,11,YFH,0,0,0,0,0,0
105,12,OML,1,14,23,2.4748636029020243,1.6703136966583365,40060
106,12,OMH,0,0,0,0,0,0
107,12,OFL,1,14,23,2.4748636029020243,1.6703136966583365,40060
108,12,OFH,0,0,0,0,0,0
109,12,YML,1,14,23,2.4748636029020243,1.6703136966583365,40060
110,12,YMH,0,0,0,0,0,0
111,12,YFL,1,14,23,2.4748636029020243,1.6703136966583365,40060
112,12,YFH,0,0,0,0,0,0
113,13,OML,0,0,0,0,0,0
114,13,OMH,0,0,0,0,0,0
115,13,OFL,1,15,19,2.7827167232350662,2.110125392989129,2401
116,13,OFH,0,0,0,0,0,0
117,13,YML,0,0,0,0,0,0
118,13,YMH,0,0,0,0,0,0
119,13,YFL,0,0,0,0,0,0
120,13,YFH,0,0,0,0,0,0
121,14,OML,0,0,0,0,0,0
122,14,OMH,1,16,20,2.824063502354498,1.621551916432585,5300
123,14,OFL,0,0,0,0,0,0
124,14,OFH,0,0,0,0,0,0
125,14,YML,0,0,0,0,0,0
126,14,YMH,1,16,20,2.824063502354498,1.621551916432585,5300
127,14,YFL,0,0,0,0,0,0
128,14,YFH,0,0,0,0,0,0
129,15,OML,0,0,0,0,0,0
130,15,OMH,0,0,0,0,0,0
131,15,OFL,0,0,0,0,0,0
132,15,OFH,0,0,0,0,0,0
